iteration,logloss,datetime_start,datetime_complete,duration,depth,n_estimators,l2_leaf_reg,learning_rate,min_data_in_leaf,one_hot_max_size,scale_pos_weight,state
91,0.1572758672296378,2022-04-13 17:10:28.969106,2022-04-13 17:14:42.014279,0 days 00:04:13.045173,10,470,0.001169884935827506,0.099204154032085,10,11,0.9969416588857624,COMPLETE
82,0.15741683223025857,2022-04-13 16:32:49.396929,2022-04-13 16:36:53.488993,0 days 00:04:04.092064,10,470,0.0014421274592896507,0.07963845644627737,11,9,0.9297299412914304,COMPLETE
84,0.1574303915369831,2022-04-13 16:40:59.144103,2022-04-13 16:45:02.537747,0 days 00:04:03.393644,10,470,0.0014504948580814708,0.08196207438137175,10,11,0.938763195182023,COMPLETE
87,0.15745669376308893,2022-04-13 16:53:30.713335,2022-04-13 16:57:44.874250,0 days 00:04:14.160915,10,470,0.0013439626550750803,0.0993996043836748,11,11,0.9405455719318333,COMPLETE
81,0.15757027257577635,2022-04-13 16:28:50.337370,2022-04-13 16:32:49.396760,0 days 00:03:59.059390,8,460,0.0013968122015362082,0.0995026451476169,11,10,0.937509844567431,COMPLETE
88,0.15764487552001927,2022-04-13 16:57:44.874405,2022-04-13 17:01:59.171278,0 days 00:04:14.296873,10,500,0.0013091851403934692,0.09991018146634774,11,13,0.9817749474079762,COMPLETE
64,0.15765620181702472,2022-04-13 15:21:04.286293,2022-04-13 15:25:03.737526,0 days 00:03:59.451233,8,440,0.019689728669324866,0.09517731703345714,12,5,0.9044092726248938,COMPLETE
83,0.15777394055806798,2022-04-13 16:36:53.489153,2022-04-13 16:40:59.143947,0 days 00:04:05.654794,10,470,0.0014156179397844591,0.0974119172271958,10,11,0.9175345635984617,COMPLETE
93,0.1577988541579102,2022-04-13 17:18:54.758170,2022-04-13 17:23:06.117815,0 days 00:04:11.359645,10,430,0.002400615817091646,0.09488703884736305,9,12,0.9784448789695878,COMPLETE
46,0.1579054156461532,2022-04-13 14:08:05.823325,2022-04-13 14:12:14.535449,0 days 00:04:08.712124,10,480,0.015982941813359255,0.05604236501871567,12,6,0.885895254773173,COMPLETE
44,0.15806550613191056,2022-04-13 13:59:47.405713,2022-04-13 14:03:55.476521,0 days 00:04:08.070808,10,450,0.0035149711925445094,0.06591146595052676,12,9,0.8652243247882859,COMPLETE
96,0.15839449133961792,2022-04-13 17:31:30.524052,2022-04-13 17:35:42.514948,0 days 00:04:11.990896,10,460,0.0007213055205215058,0.09949601768859936,9,10,0.9996847175043179,COMPLETE
85,0.15841923530459348,2022-04-13 16:45:02.537895,2022-04-13 16:49:16.745595,0 days 00:04:14.207700,10,470,0.0004838248737367316,0.0975585990591173,10,11,0.9344492698516719,COMPLETE
79,0.15845626599781007,2022-04-13 16:20:48.277100,2022-04-13 16:24:51.153642,0 days 00:04:02.876542,9,470,0.001508683119769652,0.0769236496722215,13,8,0.9313776147489802,COMPLETE
86,0.15848532673373206,2022-04-13 16:49:16.745787,2022-04-13 16:53:30.713142,0 days 00:04:13.967355,10,490,0.00047654560949106237,0.0867807830406306,10,11,0.9312753151119583,COMPLETE
53,0.1586087400565103,2022-04-13 14:36:56.567761,2022-04-13 14:40:59.973619,0 days 00:04:03.405858,9,480,0.003458259094277823,0.06717405602424693,14,6,0.8147471828386696,COMPLETE
63,0.1587891931810314,2022-04-13 15:17:05.477224,2022-04-13 15:21:04.286147,0 days 00:03:58.808923,8,450,0.005929804575886365,0.0728250626314039,12,5,0.9055222508960936,COMPLETE
62,0.1588272800208509,2022-04-13 15:13:04.972553,2022-04-13 15:17:05.477084,0 days 00:04:00.504531,9,450,0.005535482105414295,0.05877318848447666,12,5,0.8974233121799058,COMPLETE
