iteration,logloss,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
78,0.15708059981797554,2022-05-14 04:27:14.741462,2022-05-14 04:31:29.492165,0 days 00:04:14.750703,0.5777761138010757,0.5651646541898085,0.6473043054116253,0.03547615005588677,10.0,8.0,490.0,0.010938497970201735,0.0033057962416991344,0.8104037714088064,COMPLETE
88,0.15712430359417995,2022-05-14 05:10:00.817728,2022-05-14 05:14:15.212077,0 days 00:04:14.394349,0.4256886050289278,0.5263532844826303,0.02432418828691345,0.07330969427108135,10.0,7.0,420.0,0.00029788454487199154,0.015694495987900074,0.911774330005251,COMPLETE
66,0.1571362257949266,2022-05-14 03:37:03.278466,2022-05-14 03:41:12.826900,0 days 00:04:09.548434,0.7525090060194144,0.9431170081182173,0.3336154077618703,0.04142763963865498,10.0,6.0,450.0,0.5891257229097568,0.1082551907490522,0.41301547770283387,COMPLETE
83,0.15715760244232518,2022-05-14 04:48:54.589540,2022-05-14 04:53:05.255838,0 days 00:04:10.666298,0.5736105976931466,0.5569310252703079,0.7712907820969399,0.0339441613997382,10.0,8.0,490.0,0.009689228677107174,0.002632267268792987,0.8002834678322552,COMPLETE
43,0.15716815668781392,2022-05-14 01:46:15.050077,2022-05-14 01:50:12.919921,0 days 00:03:57.869844,0.8503228598264944,0.945488213648777,9.972156829224292e-08,0.054584655709602914,9.0,4.0,470.0,0.1750484174027007,0.036137685233615206,0.5020906841466991,COMPLETE
91,0.15719965890633583,2022-05-14 05:22:41.122773,2022-05-14 05:26:50.178607,0 days 00:04:09.055834,0.4964028829247006,0.6599960364095292,0.22869530195413734,0.084871588623245,10.0,8.0,460.0,0.002302763327589037,0.0017959340438755682,0.8854587011814758,COMPLETE
53,0.15725109095312337,2022-05-14 02:25:32.756045,2022-05-14 02:29:26.431862,0 days 00:03:53.675817,0.987189251713639,0.9203668943102681,1.1911610018817456e-08,0.052257634195167595,9.0,5.0,450.0,0.3271320235505852,0.09373360586104942,0.4710706771346749,COMPLETE
69,0.1572625616447723,2022-05-14 03:49:13.868345,2022-05-14 03:53:19.292639,0 days 00:04:05.424294,0.7463773291273019,0.929698014177967,0.0010625384541681894,0.04456122031264532,9.0,6.0,470.0,0.011673838301131443,0.015271377952293788,0.6313315747432893,COMPLETE
52,0.15730282821460034,2022-05-14 02:21:37.963152,2022-05-14 02:25:32.755895,0 days 00:03:54.792743,0.8505947929671125,0.9629573504124236,2.7458746839947447e-08,0.057130081638976524,9.0,5.0,450.0,0.3603259327252639,0.04228242099443035,0.4518405172067892,COMPLETE
36,0.15750416399601624,2022-05-14 01:19:04.141043,2022-05-14 01:22:57.166882,0 days 00:03:53.025839,0.7007043499004687,0.8539769231699178,5.088470944016855e-07,0.07949252390805457,10.0,4.0,310.0,0.7404966916411997,0.14189106398302187,0.5118417758151345,COMPLETE
62,0.1575052527057458,2022-05-14 03:20:17.162124,2022-05-14 03:24:35.639344,0 days 00:04:18.477220,0.7549316706770945,0.44498028032948533,2.52984450141949e-08,0.05183200655094419,10.0,5.0,400.0,0.004243694739176546,0.0018978604768429101,0.5569456788312923,COMPLETE
89,0.15756525484704234,2022-05-14 05:14:15.212248,2022-05-14 05:18:28.949858,0 days 00:04:13.737610,0.35911224995541663,0.4367087892103026,0.09699045814912072,0.06501022753196033,10.0,8.0,470.0,0.0008245362489300094,0.011851728625706479,0.9801658446201322,COMPLETE
56,0.15763565075356664,2022-05-14 02:37:13.061463,2022-05-14 02:41:06.974651,0 days 00:03:53.913188,0.9164438732288109,0.9760143244910676,7.209600318776499e-08,0.048926771619733946,9.0,5.0,430.0,0.06152858255926374,0.02549378448503401,0.5528566463941255,COMPLETE
