iteration,logloss,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
61,0.15680906274238274,2022-04-15 15:42:29.695016,2022-04-15 15:45:23.312854,0 days 00:02:53.617838,0.9525124369971373,0.4942397551733661,0.8919244846895726,0.08915845304048318,8.0,1.0,280.0,0.00026054411126026064,5.190137883587401e-07,0.9754061687115982,COMPLETE
90,0.1568488842815053,2022-04-15 17:17:30.834300,2022-04-15 17:20:34.039232,0 days 00:03:03.204932,0.7946524369999728,0.4803563249711417,0.35288137023233623,0.05265409303907416,9.0,3.0,470.0,2.0526344598387433e-05,4.442054532988415e-05,0.2402415600410931,COMPLETE
64,0.15691645899756657,2022-04-15 15:51:18.261346,2022-04-15 15:54:14.137650,0 days 00:02:55.876304,0.8590054493174227,0.5558041533184416,0.11497790251252071,0.08363194030116176,7.0,2.0,380.0,4.265073115805183e-06,1.4945689541093014e-06,0.970287122542503,COMPLETE
44,0.15705926379419102,2022-04-15 14:52:38.724066,2022-04-15 14:55:31.690803,0 days 00:02:52.966737,0.9126409267086816,0.8697803981525746,0.004356319925247201,0.09602698593702111,9.0,3.0,230.0,0.007081957865968529,3.371633877875142e-07,0.9604498520856048,COMPLETE
75,0.157127187177156,2022-04-15 16:23:23.980537,2022-04-15 16:26:19.633105,0 days 00:02:55.652568,0.9092640331106779,0.5304040430610644,0.1716289945635737,0.057989056690551016,7.0,2.0,430.0,1.447983226297109e-06,0.000221045903857152,0.9096492450128283,COMPLETE
76,0.15735844775784838,2022-04-15 16:26:19.633235,2022-04-15 16:29:18.012084,0 days 00:02:58.378849,0.9383040648538877,0.5605776622148868,0.14013315727516612,0.04049468251894142,8.0,2.0,400.0,5.5144583212525854e-06,0.0014193512386830565,0.8729067379846442,COMPLETE
78,0.15743809386202795,2022-04-15 16:32:14.849330,2022-04-15 16:35:20.161824,0 days 00:03:05.312494,0.8603135005783157,0.46158888096765816,0.2780760192511345,0.05970969197971804,9.0,0.0,460.0,6.640601973484211e-06,0.0004995805503772141,0.8308684038242944,COMPLETE
56,0.15755877617721967,2022-04-15 15:27:56.584335,2022-04-15 15:30:50.207393,0 days 00:02:53.623058,0.8819268872243988,0.3648061322240437,0.2379008865156112,0.09662998893523113,7.0,2.0,310.0,2.643025526740729e-05,0.00012344478213874158,0.932182430768054,COMPLETE
37,0.1577207974515073,2022-04-15 14:32:34.483498,2022-04-15 14:35:26.381371,0 days 00:02:51.897873,0.836231891151807,0.7948882443162543,0.00037878296338306937,0.06924392288053814,9.0,5.0,190.0,0.09569338935497561,4.467111904409451e-08,0.7567423359050582,COMPLETE
63,0.15782661136234485,2022-04-15 15:48:19.309184,2022-04-15 15:51:18.261221,0 days 00:02:58.952037,0.7864846760137834,0.613866104022986,0.031146893951328903,0.051245345205481824,8.0,4.0,310.0,1.66415535392341e-05,1.0393368219586992e-05,0.8932368932487532,COMPLETE
33,0.15784100807684565,2022-04-15 14:21:00.633510,2022-04-15 14:23:54.655665,0 days 00:02:54.022155,0.6742109928350549,0.8873920647325236,0.001019937870613446,0.06237273279629639,10.0,8.0,180.0,0.09407098812818411,2.1622482138390964e-07,0.5429737394524025,COMPLETE
42,0.1579111539863613,2022-04-15 14:46:54.569660,2022-04-15 14:49:46.248690,0 days 00:02:51.679030,0.8122893107377737,0.8594071012543347,0.004560077495093476,0.07446238248625103,9.0,3.0,180.0,0.07341709272671147,5.7903383513948363e-08,0.909390635998116,COMPLETE
32,0.15805725168145998,2022-04-15 14:18:06.980178,2022-04-15 14:21:00.633400,0 days 00:02:53.653222,0.6844181270913041,0.9091253853328263,0.0007823575641927415,0.058943935437529356,10.0,9.0,180.0,0.3124987735268146,1.9234302241908998e-07,0.5295725600964006,COMPLETE
70,0.1580837224893981,2022-04-15 16:08:45.819369,2022-04-15 16:11:38.613101,0 days 00:02:52.793732,0.8974583684757997,0.6284084741887577,0.07250935013679581,0.05418567416474763,7.0,0.0,370.0,2.2787225059103804e-07,0.11066759076377015,0.8535931456779099,COMPLETE
38,0.1581417412425958,2022-04-15 14:35:26.381478,2022-04-15 14:38:17.889186,0 days 00:02:51.507708,0.8569621861178969,0.7818638826759775,0.00038612841649022313,0.06758543523705361,9.0,5.0,180.0,0.08610150436708572,2.907956492972203e-08,0.7854507699838125,COMPLETE
41,0.15835794122649488,2022-04-15 14:44:02.517842,2022-04-15 14:46:54.569535,0 days 00:02:52.051693,0.8134967303553282,0.8573549663507075,0.0005402407118051127,0.06818344356622327,9.0,5.0,180.0,0.06498547314926381,6.809087194032488e-08,0.890474454774775,COMPLETE
84,0.15857609240588907,2022-04-15 16:59:46.978969,2022-04-15 17:02:41.347534,0 days 00:02:54.368565,0.9605779636279833,0.49543291335497786,0.009069841733996904,0.06291046768356409,8.0,0.0,400.0,2.9500089845354325e-06,6.709778001041627e-05,0.9832194873132792,COMPLETE
34,0.1586556842260924,2022-04-15 14:23:54.655779,2022-04-15 14:26:46.809720,0 days 00:02:52.153941,0.7014319618296296,0.9038886858658616,0.0012306472379170793,0.06010502845534909,9.0,8.0,190.0,0.08823488935942708,1.3568332806480655e-07,0.6266154751942337,COMPLETE
57,0.158658366249223,2022-04-15 15:30:50.207510,2022-04-15 15:33:48.289148,0 days 00:02:58.081638,0.9980446680529821,0.5489614296745281,0.04765614148796718,0.05245641999632217,8.0,0.0,340.0,3.40977145097778e-06,4.65610845184676e-06,0.8495572542478179,COMPLETE
95,0.15915312604327742,2022-04-15 17:32:17.697569,2022-04-15 17:35:12.040742,0 days 00:02:54.343173,0.9067756631147992,0.7467405337883327,1.512331345681699e-06,0.06951473452116883,7.0,0.0,390.0,8.474773695252976e-06,2.0033131247547775e-07,0.9236470730506862,COMPLETE
72,0.1592890421803835,2022-04-15 16:14:33.457839,2022-04-15 16:17:29.658383,0 days 00:02:56.200544,0.8509489779401374,0.6629619015433069,0.49171994532633484,0.0346022885141777,8.0,1.0,350.0,4.672293553121176e-05,2.4563228000350233e-06,0.8965694431009972,COMPLETE
43,0.15939319382968653,2022-04-15 14:49:46.248803,2022-04-15 14:52:38.723952,0 days 00:02:52.475149,0.9974927286581082,0.7720158371612826,0.004025981898318756,0.07268108983207801,10.0,3.0,120.0,0.018679604305000853,2.284787156316489e-08,0.907131939340976,COMPLETE
39,0.15977740743867194,2022-04-15 14:38:17.889313,2022-04-15 14:41:08.978379,0 days 00:02:51.089066,0.9115713992486265,0.7890058310093214,0.0003354845723438215,0.06891753619853015,9.0,4.0,140.0,0.002788530796321883,3.7191692153226646e-08,0.7649869256375363,COMPLETE
86,0.15977903409305966,2022-04-15 17:05:35.910617,2022-04-15 17:08:36.995336,0 days 00:03:01.084719,0.16100311602525186,0.5969469666692957,0.06875433716558328,0.07847638908556195,9.0,1.0,340.0,1.2103748627079205e-06,2.8842416635576245e-05,0.7971157628726266,COMPLETE
31,0.159998938308168,2022-04-15 14:15:09.589884,2022-04-15 14:18:06.980072,0 days 00:02:57.390188,0.675751845325884,0.9227245677675526,0.001048483003245154,0.03859720176882552,10.0,8.0,210.0,0.1602756858325428,3.345326104196636e-07,0.5299043996425222,COMPLETE
27,0.1603035261009571,2022-04-15 14:03:39.568089,2022-04-15 14:06:34.003805,0 days 00:02:54.435716,0.756451063955897,0.6985759021679367,1.3729953827683503e-05,0.05098403732329601,10.0,9.0,160.0,0.36142870376360653,3.3758723409735684e-06,0.5194571026255466,COMPLETE
89,0.160743312359607,2022-04-15 17:14:34.549325,2022-04-15 17:17:30.834127,0 days 00:02:56.284802,0.9741855899602085,0.5754608247609307,0.100767614201305,0.03741068307781836,8.0,0.0,290.0,5.208358016281638e-06,0.00017480712518529182,0.978183682443847,COMPLETE
91,0.16098050561990673,2022-04-15 17:20:34.039387,2022-04-15 17:23:25.050719,0 days 00:02:51.011332,0.839331499259665,0.5287508168951471,0.01407341614829638,0.08698651281091978,5.0,1.0,320.0,3.976619000206324e-05,0.026687072259016748,0.7217158369780996,COMPLETE
79,0.16254454083165396,2022-04-15 16:35:20.161954,2022-04-15 16:38:17.714769,0 days 00:02:57.552815,0.9938256925234529,0.40469074384016235,0.04891268645600819,0.02831125562801896,8.0,2.0,400.0,8.760170918683708e-07,0.005254375171761399,0.055233879308724976,COMPLETE
26,0.1631818736980451,2022-04-15 14:00:45.613392,2022-04-15 14:03:39.567983,0 days 00:02:53.954591,0.671197293309427,0.7307792956112931,1.90695858977969e-05,0.04408635330599857,10.0,6.0,150.0,0.9897383617194403,2.2120660644829787e-06,0.5157703690468431,COMPLETE
54,0.1641299140393923,2022-04-15 15:22:04.855010,2022-04-15 15:24:57.652870,0 days 00:02:52.797860,0.8764245936690598,0.4643142977742851,0.10687922201915699,0.04382351704432746,6.0,1.0,320.0,1.857011256716322e-06,7.507087663788308e-07,0.9416290404638671,COMPLETE
21,0.1642736562922771,2022-04-15 13:46:37.490305,2022-04-15 13:49:28.252986,0 days 00:02:50.762681,0.5020174935622918,0.9770209288663956,0.012889387070958835,0.038871858951195916,7.0,9.0,260.0,0.9080337033043672,1.373098943320715e-05,0.3902625051047338,COMPLETE
22,0.16604067553739657,2022-04-15 13:49:28.253082,2022-04-15 13:52:17.771454,0 days 00:02:49.518372,0.47334748913141383,0.9799089116237386,0.00965804100597028,0.03998152352699136,7.0,9.0,230.0,0.15128607412099457,2.0257867520181836e-06,0.6720421168151648,COMPLETE
29,0.16606699124300234,2022-04-15 14:09:28.744376,2022-04-15 14:12:18.868566,0 days 00:02:50.124190,0.7219591213654812,0.6556881510908017,1.1793100979696716e-06,0.0592852634766653,10.0,10.0,100.0,0.00179903993358057,0.0004231053651702069,0.35681309621177637,COMPLETE
52,0.16635204105569162,2022-04-15 15:16:14.548921,2022-04-15 15:19:10.447806,0 days 00:02:55.898885,0.9609765871622443,0.39387697204427996,0.8711533091915111,0.028992736296320636,8.0,0.0,330.0,4.1147058008990885e-05,0.0024854747822545377,0.9976445539033544,COMPLETE
17,0.16635554499859975,2022-04-15 13:34:50.752840,2022-04-15 13:37:50.593305,0 days 00:02:59.840465,0.3809365417473735,0.9942129883802502,0.00020509739345141083,0.014911112813317265,8.0,6.0,500.0,0.029788408790079938,8.261088245508238e-07,0.8357402622365532,COMPLETE
0,0.16640373799229216,2022-04-15 12:46:17.915072,2022-04-15 12:49:12.977561,0 days 00:02:55.062489,0.3873669173242579,0.27586001147578065,0.003010517083031211,0.09111689261459528,7.0,9.0,270.0,0.09559511549664365,8.358448263086352e-05,0.8099314922244059,COMPLETE
66,0.16684216832806995,2022-04-15 15:57:08.897457,2022-04-15 16:00:00.082545,0 days 00:02:51.185088,0.8848189128694599,0.47546955090768456,0.27411247837997493,0.04622031450049086,6.0,0.0,250.0,0.00014979830151958654,8.690949029495391e-08,0.8709404310995809,COMPLETE
15,0.1675167549080694,2022-04-15 13:29:12.139778,2022-04-15 13:32:00.504204,0 days 00:02:48.364426,0.5909129295620237,0.815594081515491,0.017790857458298958,0.09736198292176444,3.0,9.0,360.0,0.8769295935779209,8.902242485626939e-06,0.44522050330149493,COMPLETE
24,0.1689581463082113,2022-04-15 13:55:07.002809,2022-04-15 13:57:57.243706,0 days 00:02:50.240897,0.48686214502457237,0.994648126187507,0.15046871005599305,0.034228774921200945,8.0,6.0,190.0,0.18028287667350346,1.1768207868179237e-07,0.5846044057992864,COMPLETE
11,0.16978426516067233,2022-04-15 13:17:55.782024,2022-04-15 13:20:44.212173,0 days 00:02:48.430149,0.6059536009291433,0.7145690058013365,1.28802731052471e-07,0.09951914719854942,3.0,7.0,290.0,0.00030029906446654047,0.6934009871452225,0.5937332544816583,COMPLETE
5,0.1698856479989097,2022-04-15 13:00:44.920052,2022-04-15 13:03:32.513524,0 days 00:02:47.593472,0.6346155170550433,0.5789937303684081,5.687876586776166e-08,0.07528151808051306,4.0,4.0,240.0,2.7869116196695766e-07,0.05373322151703462,0.5390264737621567,COMPLETE
60,0.1707884950792334,2022-04-15 15:39:40.209018,2022-04-15 15:42:29.694897,0 days 00:02:49.485879,0.8860296640416768,0.5327986845220867,0.5075035180991102,0.033360077837580035,5.0,0.0,350.0,1.0522420192322814e-07,4.680142888432012e-07,0.9426682766607598,COMPLETE
12,0.17185295731173628,2022-04-15 13:20:44.212277,2022-04-15 13:23:31.741406,0 days 00:02:47.529129,0.27008923034104826,0.8237470425931707,1.3513882239564218e-06,0.08692582554866234,3.0,7.0,300.0,0.0009302927414906713,1.0532610706956709e-08,0.6849953877071517,COMPLETE
30,0.1755814300495144,2022-04-15 14:12:18.868682,2022-04-15 14:15:09.589783,0 days 00:02:50.721101,0.9185713495032652,0.7690446540302295,1.985878061423165e-05,0.02788118444627235,9.0,7.0,160.0,0.19182488677595325,3.865575936404447e-06,0.1557183983882932,COMPLETE
6,0.17641028106887086,2022-04-15 13:03:32.513640,2022-04-15 13:06:24.993608,0 days 00:02:52.479968,0.7939955880303288,0.18584004159929335,0.07360217209640688,0.04993902024711875,6.0,1.0,360.0,7.166428477677341e-07,6.559578868543503e-07,0.599509350660777,COMPLETE
35,0.17646401317250704,2022-04-15 14:26:46.809830,2022-04-15 14:29:41.055867,0 days 00:02:54.246037,0.6895381615236721,0.9072089310119544,0.0011665992518046363,0.0221172057316651,9.0,8.0,200.0,0.01628003298177376,1.9607765993792064e-07,0.629447228357669,COMPLETE
40,0.1806031904984736,2022-04-15 14:41:08.978499,2022-04-15 14:44:02.517713,0 days 00:02:53.539214,0.8332578105000302,0.6362498522157536,4.4115659646427474e-05,0.02388251514533502,9.0,5.0,180.0,0.0007048571243148602,3.758635900849095e-08,0.7635834258516617,COMPLETE
59,0.19262315204835498,2022-04-15 15:36:47.596944,2022-04-15 15:39:40.208900,0 days 00:02:52.611956,0.9690656365976624,0.4458808376799213,0.07319431770213401,0.017465260274211445,7.0,1.0,290.0,7.108850929552231e-05,1.3206661180873376e-06,0.827442952453991,COMPLETE
23,0.1963657380409125,2022-04-15 13:52:17.771553,2022-04-15 13:55:07.002703,0 days 00:02:49.231150,0.49698515639044366,0.9984743696904597,0.04256013062484701,0.017495681780318188,6.0,8.0,250.0,0.0037567568031335297,1.7535712102159057e-06,0.7126002803950552,COMPLETE
14,0.1994414400773469,2022-04-15 13:26:22.323041,2022-04-15 13:29:12.139681,0 days 00:02:49.816640,0.26133113917491824,0.7275585779532437,1.8246776035020254e-07,0.014704134467875383,5.0,8.0,410.0,1.131015496672565e-08,0.007067714707047557,0.9636150486475624,COMPLETE
68,0.20368523228683863,2022-04-15 16:02:55.613790,2022-04-15 16:05:50.563577,0 days 00:02:54.949787,0.9830012501777161,0.6854974672258751,0.02323164936682999,0.010121454836493739,8.0,1.0,310.0,0.00046278560150461414,6.360650396594572e-06,0.8045384859879665,COMPLETE
3,0.23077339962432372,2022-04-15 12:55:00.420184,2022-04-15 12:57:50.911733,0 days 00:02:50.491549,0.21751543573086562,0.9399424873053445,0.0007131313796664049,0.0219195344446363,9.0,4.0,110.0,6.683946034705206e-06,0.0011105860848531401,0.2565122369951258,COMPLETE
9,0.23228618940956905,2022-04-15 13:12:12.232051,2022-04-15 13:14:59.366390,0 days 00:02:47.134339,0.8293496168491259,0.16272976878103385,0.3774388129572695,0.03283659468689572,4.0,10.0,220.0,1.320278187477711e-07,3.7086806430055837e-07,0.18557579356998066,COMPLETE
8,0.24159294727862174,2022-04-15 13:09:14.559492,2022-04-15 13:12:12.231959,0 days 00:02:57.672467,0.5290677775713033,0.5186173714647679,0.00287806380252671,0.007240610468475048,8.0,3.0,340.0,0.009011045938240111,0.00014174909011055814,0.9646413087379998,COMPLETE
4,0.2430991013922335,2022-04-15 12:57:50.911840,2022-04-15 13:00:44.919953,0 days 00:02:54.008113,0.8680855850674908,0.2819301900043607,3.573653819274338e-06,0.02554644169555004,10.0,10.0,130.0,0.03724936568048369,3.180602318249622e-05,0.8484893932342068,COMPLETE
20,0.2590873822617737,2022-04-15 13:43:46.469587,2022-04-15 13:46:37.490206,0 days 00:02:51.020619,0.14055383919750766,0.13867726769997415,0.0005611784358190774,0.04758093814237872,9.0,2.0,160.0,0.04380236787735402,3.784902216642657e-08,0.6963941057215179,COMPLETE
7,0.27680055743867826,2022-04-15 13:06:24.993702,2022-04-15 13:09:14.559399,0 days 00:02:49.565697,0.3899966625965642,0.3257912680330698,1.233809363903081e-05,0.008531702039439286,4.0,0.0,440.0,9.837450173801257e-06,0.0006962274222565582,0.2995272112488022,COMPLETE
65,0.3189434017673703,2022-04-15 15:54:14.137801,2022-04-15 15:57:08.897338,0 days 00:02:54.759537,0.9418444026438472,0.414836335614426,0.34545347825840866,0.00482219497541661,7.0,2.0,330.0,1.949005773292473e-06,2.9323018896877813e-06,0.9209128784044689,COMPLETE
25,0.33219453715486524,2022-04-15 13:57:57.243811,2022-04-15 14:00:45.613277,0 days 00:02:48.369466,0.30723544792913604,0.8505495254838649,0.010770451429275312,0.006125253735912571,7.0,10.0,200.0,0.013806181463894627,1.7472789179135715e-05,0.3780098462423693,COMPLETE
19,0.34730097142301347,2022-04-15 13:40:49.543285,2022-04-15 13:43:46.469485,0 days 00:02:56.926200,0.36272500396356966,0.4250086377946807,8.894397059967812e-05,0.0035026683648284257,8.0,5.0,410.0,0.052009180275205694,1.0940082768606435e-06,0.8789599943794396,COMPLETE
18,0.3725500208457508,2022-04-15 13:37:50.593404,2022-04-15 13:40:49.543188,0 days 00:02:58.949784,0.9802406637442708,0.023097418523436886,0.00013448213102099755,0.011647906337013965,8.0,6.0,490.0,0.0064248188192791945,8.639446384632017e-08,0.8144083764721917,COMPLETE
55,0.4045770843389908,2022-04-15 15:24:57.652987,2022-04-15 15:27:56.584221,0 days 00:02:58.931234,0.9531028868608206,0.5812559623267891,0.0424986651615152,0.0020971828067921014,8.0,1.0,380.0,8.545075898569924e-06,9.440232663098521e-07,0.8650742481683118,COMPLETE
1,0.42991489965349333,2022-04-15 12:49:12.977680,2022-04-15 12:52:08.601214,0 days 00:02:55.623534,0.43929374042997915,0.43980864191158464,0.9386585797999936,0.0041944669947735986,9.0,5.0,190.0,3.393556846509472e-06,0.00024036704424970564,0.2861480465292706,COMPLETE
16,0.5346482878803781,2022-04-15 13:32:00.504307,2022-04-15 13:34:50.752744,0 days 00:02:50.248437,0.08460666392935545,0.897536241802287,0.01651290588403455,0.0017387562355809028,5.0,9.0,360.0,0.2953523512007034,6.911101150789802e-06,0.4180691944368409,COMPLETE
58,0.5687466946026333,2022-04-15 15:33:48.289277,2022-04-15 15:36:47.596823,0 days 00:02:59.307546,0.765741459361703,0.2881664695441178,0.19800045194491192,0.0009220180440876785,8.0,2.0,380.0,6.489909848895122e-07,2.6357882111307452e-05,0.9307150975558952,COMPLETE
10,0.6044486701170073,2022-04-15 13:14:59.366486,2022-04-15 13:17:55.781923,0 days 00:02:56.415437,0.010288054837746974,0.6003835886412684,1.520334983099567e-08,0.0006220324900269973,6.0,8.0,470.0,0.7285629328670331,6.0853086414433314e-06,0.752395006753787,COMPLETE
77,0.6052844744278357,2022-04-15 16:29:18.012211,2022-04-15 16:32:14.849197,0 days 00:02:56.836986,0.819497172660526,0.6012630486074267,0.904334178506181,0.00037845785022622564,7.0,2.0,440.0,1.919950196413743e-05,6.196175113643124e-05,0.999831594134126,COMPLETE
13,0.6484029748633757,2022-04-15 13:23:31.741497,2022-04-15 13:26:22.322942,0 days 00:02:50.581445,0.6178637099456018,0.0024614110089277164,8.385079273508225e-05,0.0012422344299381056,7.0,7.0,300.0,0.00022985646397020605,0.38315554124551,0.04466141317815919,COMPLETE
36,0.6664966281467987,2022-04-15 14:29:41.055974,2022-04-15 14:32:34.483388,0 days 00:02:53.427414,0.5695610130285024,0.8875564683679795,0.002402045935329905,0.0003308988483304236,10.0,7.0,120.0,2.7820009635428707e-05,1.5750157152643178e-08,0.46196247005181446,COMPLETE
