iteration,logloss,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
75,0.154091876210561,2022-04-14 14:19:48.112262,2022-04-14 14:22:59.665108,0 days 00:03:11.552846,0.9140067759792482,0.49899670133593815,2.0204850605409285e-08,0.047519283705438294,10,6,480,0.0016489660464399309,5.209961720620131e-08,0.8059600477027022,COMPLETE
76,0.15409379432619472,2022-04-14 14:22:59.665230,2022-04-14 14:26:10.317993,0 days 00:03:10.652763,0.9128939474665573,0.4893802183220404,2.035178774298117e-08,0.04737445750293032,10,6,480,0.0018079933848288237,1.8838905476256679e-07,0.8068481424433399,COMPLETE
98,0.1541106220343373,2022-04-14 15:33:07.146019,2022-04-14 15:36:21.003354,0 days 00:03:13.857335,0.7004983535653969,0.6524189990046049,6.655188426368079e-07,0.03742259572756108,10,4,500,0.6831339992124502,1.8669316071472125e-06,0.7048814978320922,COMPLETE
85,0.15412014791691372,2022-04-14 14:51:48.645592,2022-04-14 14:54:56.024093,0 days 00:03:07.378501,0.9075592832279691,0.7718339243844569,1.1364097917819497e-08,0.05974503611704178,10,6,470,0.21398149502569386,8.113959477859297e-07,0.7423963875576571,COMPLETE
74,0.15412511614952917,2022-04-14 14:16:38.516050,2022-04-14 14:19:48.112132,0 days 00:03:09.596082,0.9851402467116677,0.5207416854099245,1.0442834553359045e-08,0.0463547500646448,10,7,490,0.0016916985201521756,5.3454472426646083e-08,0.801386725745824,COMPLETE
77,0.15413742334621416,2022-04-14 14:26:10.318123,2022-04-14 14:29:22.141002,0 days 00:03:11.822879,0.9044883182788424,0.49235905019883036,1.9713944702439264e-08,0.04813241512565101,10,6,490,0.0017862858694268392,1.7262067676214702e-07,0.798304437752981,COMPLETE
84,0.15417425761878564,2022-04-14 14:48:41.613363,2022-04-14 14:51:48.645451,0 days 00:03:07.032088,0.9016726063349187,0.7096520998791451,2.3892264756036682e-08,0.04745624209845687,10,6,470,0.0814128913764408,8.141649511008919e-07,0.7362146942916425,COMPLETE
90,0.15426478142846448,2022-04-14 15:07:31.249865,2022-04-14 15:10:37.325792,0 days 00:03:06.075927,0.7128682107750064,0.7708172562649862,2.60679602314724e-07,0.05925302999362356,10,6,480,0.31983064758162727,7.137257551469987e-07,0.6293424531982585,COMPLETE
62,0.1543123259614606,2022-04-14 13:40:09.262475,2022-04-14 13:43:16.237118,0 days 00:03:06.974643,0.9450691023664748,0.5120651599015719,5.907408827303423e-08,0.04608500870143016,10,7,420,0.0006960229120597359,2.7449054512100523e-08,0.8621373866841393,COMPLETE
73,0.1543846916913649,2022-04-14 14:13:30.845772,2022-04-14 14:16:38.515920,0 days 00:03:07.670148,0.9633335791083574,0.5066243635337364,5.172854809556293e-08,0.05069577894187044,10,7,430,0.001739947351054151,4.810538251533817e-08,0.8454734675960239,COMPLETE
83,0.15439987104267064,2022-04-14 14:45:29.632648,2022-04-14 14:48:41.613239,0 days 00:03:11.980591,0.8670795650083308,0.6544730481710066,1.9085291139989518e-08,0.032092482052710716,10,5,490,0.007859622639655197,4.2076358765303774e-07,0.725395380159018,COMPLETE
66,0.15442187015070674,2022-04-14 13:52:20.075478,2022-04-14 13:55:19.914645,0 days 00:02:59.839167,0.955799546788185,0.5118542456887584,5.747936309433741e-08,0.07518546986088875,9,7,410,0.0033794713757990223,2.9005143799527392e-08,0.7921488742789535,COMPLETE
61,0.15442633600477124,2022-04-14 13:37:04.057006,2022-04-14 13:40:09.262339,0 days 00:03:05.205333,0.9630200565421406,0.5079593431373829,4.528956892269129e-08,0.07381931796308669,10,9,450,0.0008002535234540686,2.7213738044008262e-08,0.9548093804915816,COMPLETE
96,0.15443930412925172,2022-04-14 15:26:38.161952,2022-04-14 15:29:50.732076,0 days 00:03:12.570124,0.74368666621075,0.6790104259284842,9.869867496914798e-08,0.03152391543500028,10,5,500,0.3451295929155901,1.3603423310376481e-05,0.6428943828945696,COMPLETE
63,0.15445504059609821,2022-04-14 13:43:16.237268,2022-04-14 13:46:15.340350,0 days 00:02:59.103082,0.9380702736446325,0.5145870829454476,4.63294968530091e-08,0.07641840970888061,9,7,420,0.004263859921571345,2.0940411872788727e-08,0.8613154549872397,COMPLETE
78,0.1544616684235077,2022-04-14 14:29:22.141135,2022-04-14 14:32:40.005235,0 days 00:03:17.864100,0.9078169309258096,0.43940825312335907,1.0315672821871747e-08,0.05283806865719018,10,5,490,0.0016757394136662342,6.993046004319027e-08,0.8061478607855541,COMPLETE
88,0.15447850258672435,2022-04-14 15:01:15.045587,2022-04-14 15:04:22.941858,0 days 00:03:07.896271,0.8634908084381298,0.7842967376667007,2.7444992534244167e-08,0.059669356536954606,10,5,470,0.17984667452346226,1.0090958993906938e-07,0.7073294337243528,COMPLETE
64,0.15449468538279681,2022-04-14 13:46:15.340478,2022-04-14 13:49:20.049825,0 days 00:03:04.709347,0.9622110335252329,0.5135325866454558,5.1880353269248734e-08,0.07856561416353773,10,7,420,0.001087179509721473,4.332156358664618e-08,0.8604383606448238,COMPLETE
68,0.154512862572814,2022-04-14 13:58:19.591571,2022-04-14 14:01:19.308240,0 days 00:02:59.716669,0.9923370564597819,0.5600837970308602,4.439837605192711e-08,0.07955177224953748,9,7,410,0.01797530372019337,2.4313807283658695e-08,0.847995141997696,COMPLETE
87,0.15453404744993313,2022-04-14 14:58:04.053548,2022-04-14 15:01:15.045424,0 days 00:03:10.991876,0.7639325727706772,0.7494781701353629,1.0418648482571385e-08,0.03282815785799498,10,5,500,0.1757920937770019,3.2308735779241606e-07,0.6402364242158423,COMPLETE
65,0.1545750650783028,2022-04-14 13:49:20.049951,2022-04-14 13:52:20.075357,0 days 00:03:00.025406,0.9624257982456652,0.5750598294548913,5.717237812816395e-08,0.06908415347065526,9,7,410,0.003866661981209002,2.4942931356060813e-08,0.8528241315311202,COMPLETE
71,0.15459175531724126,2022-04-14 14:07:31.950394,2022-04-14 14:10:30.145751,0 days 00:02:58.195357,0.9694695841203171,0.5572793947060115,8.007472195489058e-08,0.0755755334181134,9,7,380,0.0007117682115235096,2.484768855745078e-08,0.8592660404340835,COMPLETE
67,0.15463108271499504,2022-04-14 13:55:19.914781,2022-04-14 13:58:19.591427,0 days 00:02:59.676646,0.9528239589634268,0.5007653986739997,5.5084766939230635e-08,0.07600893998085628,9,7,400,0.004244676252630656,2.0486505239123024e-08,0.7826394024958288,COMPLETE
72,0.15473336155191927,2022-04-14 14:10:30.145878,2022-04-14 14:13:30.845641,0 days 00:03:00.699763,0.9306083332827257,0.4359851260635352,1.5169063430963325e-08,0.0721968799592049,9,7,420,0.002886911767920102,2.3145481872155002e-07,0.7356008487614076,COMPLETE
99,0.1548409576261459,2022-04-14 15:36:21.003509,2022-04-14 15:39:32.541743,0 days 00:03:11.538234,0.7922845658960221,0.6911821334459668,2.7662611891167576e-07,0.03057513921056651,10,4,490,0.9027262527076992,2.2125854507660817e-06,0.5953471947805503,COMPLETE
69,0.1551198279623228,2022-04-14 14:01:19.308369,2022-04-14 14:04:27.655926,0 days 00:03:08.347557,0.9995078608383465,0.370822043668799,1.4115946788795313e-08,0.08076353109786384,10,6,430,0.02490766340482511,3.468770895173739e-08,0.8273040069368237,COMPLETE
45,0.15590854237560114,2022-04-14 12:46:43.495019,2022-04-14 12:49:41.092071,0 days 00:02:57.597052,0.8043276651420891,0.5176714051140929,1.222568010346373e-07,0.04317002383396947,8,9,440,9.868202625288856e-06,1.6300546662469884e-06,0.8796566342029446,COMPLETE
93,0.1559946614412765,2022-04-14 15:17:07.761658,2022-04-14 15:20:14.918931,0 days 00:03:07.157273,0.7745018580066554,0.8372568510788818,3.143283922429853e-08,0.090974228711602,10,4,460,0.5203531210982092,2.1184192646140253e-07,0.7507072647190658,COMPLETE
57,0.1561521206839302,2022-04-14 13:24:09.573376,2022-04-14 13:27:22.250247,0 days 00:03:12.676871,0.8500838702196655,0.6008623204142913,4.770997555870861e-08,0.025981496784443,10,9,440,0.0012229556876886842,1.0989975564881281e-08,0.9926450942818843,COMPLETE
55,0.15617733131682585,2022-04-14 13:17:39.752274,2022-04-14 13:20:53.502524,0 days 00:03:13.750250,0.8037679522284401,0.6222017520419679,4.064662427534672e-07,0.025268789712275027,10,9,450,0.0006654984404088722,4.434031667266282e-08,0.971259718063886,COMPLETE
46,0.15647270509554417,2022-04-14 12:49:41.092206,2022-04-14 12:52:38.716048,0 days 00:02:57.623842,0.8841009518959733,0.5426309389659598,1.451061322735897e-07,0.03831627395902131,8,9,450,1.0269721408192404e-05,5.863358660775914e-06,0.9239450676873739,COMPLETE
52,0.1571239575129545,2022-04-14 13:07:59.375030,2022-04-14 13:11:13.051399,0 days 00:03:13.676369,0.840458961496538,0.4684417574793688,2.2276202716878565e-08,0.02548807295092664,10,9,460,0.0002129550536406504,1.1839188488918407e-07,0.9410912479391085,COMPLETE
53,0.15726940868554462,2022-04-14 13:11:13.051551,2022-04-14 13:14:25.939574,0 days 00:03:12.888023,0.8311249562717965,0.4588051912727303,1.519732676921064e-07,0.025779516979835316,10,10,450,0.00017732185301561087,9.510154311227625e-08,0.9670529694359983,COMPLETE
70,0.15730332340069503,2022-04-14 14:04:27.656047,2022-04-14 14:07:31.950254,0 days 00:03:04.294207,0.9404547157868047,0.30280889275794054,3.6314591499438085e-08,0.04806448655410689,9,6,420,0.009819369491727143,1.8553648529840743e-08,0.7928213163038194,COMPLETE
54,0.15750612579705262,2022-04-14 13:14:25.939685,2022-04-14 13:17:39.752147,0 days 00:03:13.812462,0.8384905973880312,0.4606886310007801,4.289636443138698e-07,0.02570219224092554,10,8,440,0.00023113964813133224,6.029892321508683e-08,0.96856477121172,COMPLETE
50,0.15877216067211508,2022-04-14 13:01:47.650179,2022-04-14 13:04:52.828824,0 days 00:03:05.178645,0.9126448719487018,0.5716936013523648,1.013836266821956e-07,0.02161052393202826,9,8,470,7.69072256452384e-05,4.5158054719401014e-07,0.8976715213257385,COMPLETE
40,0.15926028590027572,2022-04-14 12:32:01.331227,2022-04-14 12:34:53.071543,0 days 00:02:51.740316,0.6434049902472214,0.4541310659718182,1.4777406580589863e-07,0.03833579844341723,8,8,360,1.0651905880741236e-05,4.763040293685522e-06,0.6987887208359911,COMPLETE
42,0.15948177517665704,2022-04-14 12:37:45.628823,2022-04-14 12:40:39.920468,0 days 00:02:54.291645,0.6356037142611816,0.40105001097140475,2.226742876348897e-07,0.03806708677312705,8,10,370,9.515771167035689e-06,1.4571992744339798e-06,0.6582443430973476,COMPLETE
47,0.16001385754135658,2022-04-14 12:52:38.716163,2022-04-14 12:55:45.153529,0 days 00:03:06.437366,0.8899897781613526,0.5233452908875748,2.8904503218904664e-08,0.01942129324768215,9,9,500,3.3561808293412395e-06,7.866268356434641e-06,0.9263683196202412,COMPLETE
51,0.16039611920034982,2022-04-14 13:04:52.828943,2022-04-14 13:07:59.374921,0 days 00:03:06.545978,0.9174101189849218,0.5741657627224761,8.941509424807595e-08,0.018687351153060916,9,8,480,4.979482355418451e-05,5.69167056711795e-07,0.8901430416161353,COMPLETE
