iteration,logloss,datetime_start,datetime_complete,duration,depth,n_estimators,l2_leaf_reg,learning_rate,min_data_in_leaf,one_hot_max_size,scale_pos_weight,state
25,0.1259063336199763,2022-04-20 14:04:47.700769,2022-04-20 14:06:06.884327,0 days 00:01:19.183558,10,230,1.0877114016411063e-05,0.027514917200553917,12,4,0.8891224832951373,COMPLETE
95,0.12685489167263983,2022-04-20 15:39:21.684268,2022-04-20 15:40:38.215688,0 days 00:01:16.531420,10,110,0.015431908605387571,0.05002948283686333,14,5,0.9743489870940626,COMPLETE
76,0.12755021313619955,2022-04-20 15:13:21.560093,2022-04-20 15:14:43.087892,0 days 00:01:21.527799,9,420,0.006141000749411977,0.014658895388991955,14,2,0.8579708326635103,COMPLETE
40,0.12812540588632476,2022-04-20 14:24:32.367179,2022-04-20 14:25:54.236319,0 days 00:01:21.869140,9,440,1.8868657554342818e-08,0.02272068992379846,12,5,0.542553673317647,COMPLETE
43,0.12818659035270266,2022-04-20 14:28:34.788861,2022-04-20 14:29:53.608179,0 days 00:01:18.819318,7,500,5.7931473358652814e-08,0.015738215882822384,7,4,0.9438181036513894,COMPLETE
8,0.12840404678888986,2022-04-20 13:43:02.058062,2022-04-20 13:44:17.251492,0 days 00:01:15.193430,6,260,0.008994018850060185,0.05087185343256709,4,8,0.6155163539079144,COMPLETE
49,0.12881469167147164,2022-04-20 14:36:32.629655,2022-04-20 14:37:48.182221,0 days 00:01:15.552566,3,440,1.7342213072595692e-07,0.057300051244161376,14,4,0.7570814437629944,COMPLETE
52,0.12974780048924425,2022-04-20 14:40:26.229960,2022-04-20 14:41:43.908321,0 days 00:01:17.678361,7,460,3.687109288659519e-08,0.0943068971480826,8,8,0.4253156591372321,COMPLETE
15,0.13473417101033228,2022-04-20 13:51:51.859951,2022-04-20 13:53:07.678684,0 days 00:01:15.818733,8,190,3.4890869001527436e-07,0.02398454885857568,13,4,0.8734552888571273,COMPLETE
47,0.13554743556699103,2022-04-20 14:33:51.139517,2022-04-20 14:35:09.595786,0 days 00:01:18.456269,8,380,3.134760929875962e-07,0.011601640461197799,6,7,0.8314286547322627,COMPLETE
35,0.13647728193807665,2022-04-20 14:17:57.589657,2022-04-20 14:19:16.325652,0 days 00:01:18.735995,7,460,9.148223720418968e-08,0.01038246745692537,10,3,0.9186782539287219,COMPLETE
55,0.13868039574979057,2022-04-20 14:44:21.862004,2022-04-20 14:45:41.057400,0 days 00:01:19.195396,8,390,3.545505939090469e-08,0.009591251740153005,14,5,0.9163712200560136,COMPLETE
26,0.14376143570356056,2022-04-20 14:06:06.884440,2022-04-20 14:07:23.732041,0 days 00:01:16.847601,10,140,1.273464204364059e-07,0.017723291076590753,2,6,0.9724118497216434,COMPLETE
18,0.14635858928426235,2022-04-20 13:55:39.779451,2022-04-20 13:56:57.173580,0 days 00:01:17.394129,10,160,7.540032188535926e-07,0.0914653158071868,20,8,0.35440811712796627,COMPLETE
12,0.14677925355634047,2022-04-20 13:48:03.687792,2022-04-20 13:49:19.781806,0 days 00:01:16.094014,6,340,3.638370284113229e-08,0.011096246278695165,15,7,0.9158316578052921,COMPLETE
56,0.14935904638727285,2022-04-20 14:45:41.057530,2022-04-20 14:47:02.465472,0 days 00:01:21.407942,9,450,1.0177947427611835e-08,0.020290287016976816,7,3,0.2832032011160033,COMPLETE
46,0.16809583159321267,2022-04-20 14:32:35.043977,2022-04-20 14:33:51.139343,0 days 00:01:16.095366,5,420,5.0174921098397484e-08,0.006413914586943393,8,4,0.9949262804049592,COMPLETE
37,0.17834386997298662,2022-04-20 14:20:34.668985,2022-04-20 14:21:54.671472,0 days 00:01:20.002487,8,450,2.615115003386364e-08,0.0032879881118052685,10,3,0.9289496087753801,COMPLETE
10,0.17874050143484743,2022-04-20 13:45:31.586898,2022-04-20 13:46:48.287102,0 days 00:01:16.700204,10,140,1.0771927782711747e-08,0.09575438180464119,20,2,0.1405620394987625,COMPLETE
13,0.18292785008407633,2022-04-20 13:49:19.781926,2022-04-20 13:50:34.868391,0 days 00:01:15.086465,4,200,1.958070930645767e-07,0.013379642933594733,16,6,0.774559665020815,COMPLETE
16,0.20134651858071162,2022-04-20 13:53:07.678797,2022-04-20 13:54:22.967171,0 days 00:01:15.288374,5,260,4.023983187491426e-08,0.00650615233860936,18,5,0.7008572880961916,COMPLETE
1,0.21432079086568318,2022-04-20 13:33:57.204307,2022-04-20 13:35:16.774827,0 days 00:01:19.570520,8,390,3.1095156523587365e-05,0.0026267971052691477,19,15,0.5438385544489134,COMPLETE
28,0.23064343721415442,2022-04-20 14:08:41.497330,2022-04-20 14:09:56.990867,0 days 00:01:15.493537,8,180,0.0005242039820526536,0.0046915501705630845,18,13,0.7051386654292886,COMPLETE
5,0.2520679890434918,2022-04-20 13:39:03.131194,2022-04-20 13:40:19.827895,0 days 00:01:16.696701,9,210,0.028508345081239422,0.003148180088508718,13,4,0.7829402541038646,COMPLETE
17,0.3045896983927173,2022-04-20 13:54:22.967273,2022-04-20 13:55:39.779352,0 days 00:01:16.812079,7,310,3.7371233909526146e-05,0.0017513197387727325,13,2,0.9734976280394461,COMPLETE
89,0.37867744907030015,2022-04-20 15:31:07.631883,2022-04-20 15:32:28.719276,0 days 00:01:21.087393,9,390,0.00950522913024317,0.000793902596738963,17,3,0.9759207281270128,COMPLETE
30,0.39145502511094205,2022-04-20 14:11:19.234977,2022-04-20 14:12:40.707775,0 days 00:01:21.472798,10,310,1.0204141548406642e-05,0.0008851330984057591,14,20,0.999626286513688,COMPLETE
86,0.3940217044830048,2022-04-20 15:27:01.548669,2022-04-20 15:28:20.606658,0 days 00:01:19.057989,9,300,0.01860927034619887,0.019141173220360623,12,6,0.025327403912557278,COMPLETE
19,0.4334062237200113,2022-04-20 13:56:57.173685,2022-04-20 13:58:12.601401,0 days 00:01:15.427716,6,230,6.198433215895805e-08,0.0011920482733096122,15,10,0.675928386385401,COMPLETE
14,0.5205851548309177,2022-04-20 13:50:34.868505,2022-04-20 13:51:51.859844,0 days 00:01:16.991339,7,330,2.537716716313579e-07,0.00044985544408374665,17,9,0.21292665716530995,COMPLETE
69,0.5965316833341042,2022-04-20 15:03:41.546035,2022-04-20 15:05:04.257503,0 days 00:01:22.711468,10,370,0.02974448845506583,0.00016952842623430648,16,5,0.9944069020453833,COMPLETE
9,0.6023144562635154,2022-04-20 13:44:17.251593,2022-04-20 13:45:31.586803,0 days 00:01:14.335210,3,270,0.0007212907227897056,0.0003903177828357841,7,12,0.4585614524241903,COMPLETE
0,0.636703192466429,2022-04-20 13:32:37.382572,2022-04-20 13:33:57.204196,0 days 00:01:19.821624,8,430,1.800136647799539e-06,8.832349662305473e-05,9,20,0.4596642681245037,COMPLETE
27,0.6391172293553511,2022-04-20 14:07:23.732149,2022-04-20 14:08:41.497221,0 days 00:01:17.765072,9,240,1.065045199735808e-08,0.00014548363167694032,5,18,0.848286041000808,COMPLETE
23,0.6407251724880313,2022-04-20 14:02:08.991738,2022-04-20 14:03:28.624887,0 days 00:01:19.633149,9,360,8.791170252428208e-07,0.00688234720710495,17,18,0.010097595617278021,COMPLETE
38,0.6685200915149535,2022-04-20 14:21:54.671583,2022-04-20 14:23:13.745798,0 days 00:01:19.074215,8,400,9.291278437074325e-08,3.9955819773497246e-05,12,2,0.6396971954605875,COMPLETE
6,0.6768734145106572,2022-04-20 13:40:19.827994,2022-04-20 13:41:37.992473,0 days 00:01:18.164479,7,420,0.00010780431073118998,2.6282447824232145e-05,8,15,0.5793354225056802,COMPLETE
50,0.6822978850944778,2022-04-20 14:37:48.182330,2022-04-20 14:39:05.818062,0 days 00:01:17.635732,6,480,0.06621669769467486,1.634057043876455e-05,9,5,0.9467052930007855,COMPLETE
7,0.6868349358955885,2022-04-20 13:41:37.992567,2022-04-20 13:43:02.057961,0 days 00:01:24.065394,9,500,3.806332266842829e-06,7.763185058770608e-06,5,11,0.9732004440165782,COMPLETE
4,0.689244508608071,2022-04-20 13:37:45.491534,2022-04-20 13:39:03.131100,0 days 00:01:17.639566,5,490,0.006826271949513434,6.034829956841315e-06,7,14,0.7953389126263645,COMPLETE
85,0.6912321574099151,2022-04-20 15:25:36.549796,2022-04-20 15:27:01.548542,0 days 00:01:24.998746,10,420,0.002019128072362374,2.6624097007283515e-06,14,15,0.9560432759822111,COMPLETE
29,0.6924451127468753,2022-04-20 14:09:56.990979,2022-04-20 14:11:19.234858,0 days 00:01:22.243879,9,410,8.980438338814105e-07,1.0389839530453405e-06,9,10,0.4870193789438961,COMPLETE
2,0.6927658650123039,2022-04-20 13:35:16.774927,2022-04-20 13:36:29.997338,0 days 00:01:13.222411,5,100,3.350026492386733e-06,2.8567024872165697e-06,10,12,0.59108623349677,COMPLETE
