iteration,logloss,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,min_gain_to_split,n_estimators,num_leaves,subsample,state
7,0.1459481428946376,2022-04-20 20:18:04.686445,2022-04-20 20:19:29.810887,0 days 00:01:25.124442,3,0.575747364096292,3.9698726322803835e-08,1.0297329612882331e-08,0.02742782037917074,3,160,2.8569714049507833,280,240,0.8650089400955803,COMPLETE
27,0.14895438672535805,2022-04-20 20:47:53.665992,2022-04-20 20:49:32.667596,0 days 00:01:39.001604,4,0.6039726592972148,1.1373160620082171e-07,0.00022393774872976412,0.013978309508677933,12,140,7.948630796893429,220,920,0.6820967186034818,COMPLETE
33,0.15354411784001254,2022-04-20 20:57:26.669989,2022-04-20 20:58:59.521364,0 days 00:01:32.851375,3,0.436146468983466,1.091279938982684e-06,0.0014480598299478043,0.014255764440592905,9,450,13.227823718487722,240,160,0.719576077245181,COMPLETE
16,0.15912004499116594,2022-04-20 20:31:30.082714,2022-04-20 20:33:06.572799,0 days 00:01:36.490085,4,0.7297127147441176,1.3523145218225661e-05,5.657606879942826e-05,0.009311455186850946,9,250,9.383799233474122,320,100,0.6944745713840084,COMPLETE
85,0.17390000581726198,2022-04-20 22:22:34.946434,2022-04-20 22:24:37.192556,0 days 00:02:02.246122,3,0.8367512150034716,1.9296521413708308e-05,4.473299534366385e-06,0.006044557405297984,10,350,0.5156228706229905,380,480,0.780897277162945,COMPLETE
48,0.17488161863880686,2022-04-20 21:21:26.472796,2022-04-20 21:23:03.487421,0 days 00:01:37.014625,7,0.4840690834362042,0.0010470862367737124,0.04430634244175804,0.006805639204682607,5,470,4.884383880050232,470,200,0.8827333544064541,COMPLETE
23,0.20093080121630544,2022-04-20 20:42:04.981365,2022-04-20 20:43:30.133854,0 days 00:01:25.152489,4,0.4687410511624579,1.6755649228302746e-07,7.228170005593937e-06,0.016172818357166722,9,180,12.752363697720511,130,860,0.7117404716926263,COMPLETE
4,0.2288563390442418,2022-04-20 20:12:54.996466,2022-04-20 20:14:26.053003,0 days 00:01:31.056537,6,0.813753095307022,0.06266834295530452,0.0282369556543527,0.005278413163884393,3,120,2.8794215300030723,490,640,0.8699894811989722,COMPLETE
13,0.23249558798553294,2022-04-20 20:27:06.833838,2022-04-20 20:28:35.561701,0 days 00:01:28.727863,5,0.5799684761859781,1.0570586594143042e-08,0.0007508818403574812,0.00783100086991737,11,210,6.047668108797319,210,120,0.6842787635413251,COMPLETE
37,0.2692855743944744,2022-04-20 21:03:12.498276,2022-04-20 21:05:01.328604,0 days 00:01:48.830328,4,0.4851530799565799,0.00046252981943644035,0.0004321081688340137,0.003947965780479794,9,130,11.750355197784467,330,720,0.8216148187800167,COMPLETE
89,0.28532579772413363,2022-04-20 22:30:20.561081,2022-04-20 22:32:24.757170,0 days 00:02:04.196089,3,0.8043434476497314,2.1722716246530554e-05,1.1843229335707834e-06,0.003118866905561347,11,280,1.0852264608683426,350,540,0.8295573685961007,COMPLETE
38,0.3199757697366237,2022-04-20 21:05:01.328710,2022-04-20 21:06:20.552666,0 days 00:01:19.223956,7,0.5304668568844826,2.940003756045416e-07,0.0022504458261339753,0.009403740780986634,5,250,2.102181105094672,120,640,0.7410825350634076,COMPLETE
8,0.3754104246414695,2022-04-20 20:19:29.810986,2022-04-20 20:21:15.484562,0 days 00:01:45.673576,10,0.8674991589589389,0.02524266711943579,5.604917968457384e-07,0.0019142550292548452,10,390,11.99149365842501,360,220,0.8959771730103343,COMPLETE
26,0.3938672483172141,2022-04-20 20:46:25.613656,2022-04-20 20:47:53.665887,0 days 00:01:28.052231,3,0.40201883968644325,1.0950211560037237e-06,2.4317058095398068e-05,0.005047985308759493,11,110,13.583628273230804,140,760,0.5987153378124785,COMPLETE
40,0.4637100523952189,2022-04-20 21:08:11.197795,2022-04-20 21:10:07.759432,0 days 00:01:56.561637,7,0.400605555914297,0.0020439060859335583,0.06291432812779091,0.0010076179265289733,8,320,8.60578593123914,480,300,0.897175848934034,COMPLETE
17,0.4722397190168765,2022-04-20 20:33:06.572901,2022-04-20 20:34:36.126461,0 days 00:01:29.553560,4,0.631046531680496,1.3022254473170571e-08,0.0051770647175173375,0.0026861811366905635,11,170,4.867790656077501,150,400,0.59175937370676,COMPLETE
20,0.48257536556990926,2022-04-20 20:37:35.495220,2022-04-20 20:39:22.573358,0 days 00:01:47.078138,5,0.6509570789440812,5.5039226061249296e-08,0.00602538258073003,0.0012607178124898115,11,290,0.09373793766622907,300,360,0.8349471431732797,COMPLETE
3,0.6341918599263537,2022-04-20 20:11:30.694925,2022-04-20 20:12:54.996369,0 days 00:01:24.301444,10,0.43754951740302345,0.00012106266182084565,3.8438553916419826e-08,0.0005590242814389067,7,140,0.9308495347121282,170,800,0.5316272411774446,COMPLETE
36,0.6416112429834196,2022-04-20 21:01:45.848095,2022-04-20 21:03:12.498171,0 days 00:01:26.650076,3,0.42721735262081123,2.7538902423783022e-05,2.7303642812635006e-05,0.0005384092332983498,8,430,3.572069426992349,150,600,0.7683269097537769,COMPLETE
1,0.6440579997408526,2022-04-20 20:08:43.831861,2022-04-20 20:10:04.127788,0 days 00:01:20.295927,9,0.7407487471644709,1.5375921446708759e-07,1.2966026519146496e-07,0.0005618014339336346,6,330,3.4293762152570464,130,760,0.5428944015051957,COMPLETE
83,0.6481719392411818,2022-04-20 22:18:51.822326,2022-04-20 22:20:38.988907,0 days 00:01:47.166581,4,0.8701702812319426,4.061417950999623e-06,1.5053036062522051e-05,0.000177887308540023,8,330,1.4817249235130714,350,400,0.8295356688989718,COMPLETE
28,0.6728976418516348,2022-04-20 20:49:32.667699,2022-04-20 20:51:09.799538,0 days 00:01:37.131839,3,0.5532946968479161,7.937226053801922e-07,2.5268521544294374e-06,0.00016615324182790348,11,190,4.165350424777436,170,640,0.7547849482781108,COMPLETE
19,0.681433096991985,2022-04-20 20:36:08.915669,2022-04-20 20:37:35.495109,0 days 00:01:26.579440,8,0.7543374202642842,0.0004412895706359778,0.00019368296573624312,8.945871948462495e-05,7,390,10.442946146826582,180,560,0.9371838829359449,COMPLETE
10,0.6839952693430882,2022-04-20 20:22:43.733172,2022-04-20 20:24:23.815403,0 days 00:01:40.082231,3,0.553488057346939,3.075533291562351e-06,0.0006084926488142758,5.766840946883645e-05,12,220,7.396708241999384,220,460,0.6229483692034214,COMPLETE
15,0.6868775949787268,2022-04-20 20:29:54.673258,2022-04-20 20:31:30.082608,0 days 00:01:35.409350,6,0.494618155609304,4.380846805009158e-07,0.0007188503452904615,4.430624398432132e-05,10,100,5.42125434242876,200,360,0.7839894873485755,COMPLETE
68,0.68704865255681,2022-04-20 21:53:15.943409,2022-04-20 21:54:52.464831,0 days 00:01:36.521422,5,0.4654567407604038,7.657010610928893e-06,0.007481178418337874,2.946880625755384e-05,7,410,4.292805119121273,310,180,0.8753180910002905,COMPLETE
30,0.6905014688549242,2022-04-20 20:52:41.986771,2022-04-20 20:54:32.933190,0 days 00:01:50.946419,6,0.5429594346887788,2.7786121089727574e-07,0.00011090554126980966,1.3327956419742339e-05,12,160,11.236564047459677,270,720,0.8392223087720526,COMPLETE
0,0.6918089924013593,2022-04-20 20:06:57.547904,2022-04-20 20:08:43.831749,0 days 00:01:46.283845,7,0.8859522402552534,2.7933470777904995e-07,2.1116059158280954e-07,6.627796978249946e-06,9,300,2.356582380857741,260,700,0.8787647601497804,COMPLETE
50,0.691943088017357,2022-04-20 21:24:33.179259,2022-04-20 21:26:11.601263,0 days 00:01:38.422004,6,0.5044029051533311,0.001551212550537166,0.005253443936949744,3.765163351594903e-06,5,480,8.345032198397638,500,260,0.8622380292872245,COMPLETE
6,0.6925644287981914,2022-04-20 20:16:13.435144,2022-04-20 20:18:04.686339,0 days 00:01:51.251195,8,0.8534064652153377,0.00011217581965540162,2.5428287227945768e-08,1.8571858420811122e-06,12,460,1.7153681950252697,410,220,0.8222472271151267,COMPLETE
5,0.6928094804385313,2022-04-20 20:14:26.053115,2022-04-20 20:16:13.435025,0 days 00:01:47.381910,7,0.4172636860134445,0.0026418962985585367,2.0431088952233344e-06,1.3385418985267748e-06,8,320,1.1213813546039886,380,680,0.745584319484925,COMPLETE
