iteration,logloss,datetime_start,datetime_complete,duration,depth,n_estimators,l2_leaf_reg,learning_rate,min_data_in_leaf,one_hot_max_size,scale_pos_weight,state
68,0.16792259202849202,2022-04-15 04:06:07.388632,2022-04-15 04:09:16.771149,0 days 00:03:09.382517,9,440,7.252062251413608e-06,0.029434785485116785,20,16,0.7143143024259913,COMPLETE
94,0.16806445357780445,2022-04-15 05:28:57.956804,2022-04-15 05:32:13.181541,0 days 00:03:15.224737,10,490,4.172178919663347e-06,0.0765881073575517,6,17,0.9130580983061717,COMPLETE
23,0.17020621269643574,2022-04-15 01:46:31.243794,2022-04-15 01:49:34.166201,0 days 00:03:02.922407,7,470,1.4213570820496635e-05,0.03049376799409881,20,12,0.7454595264150362,COMPLETE
54,0.17081660572143947,2022-04-15 03:21:23.903016,2022-04-15 03:24:29.058900,0 days 00:03:05.155884,6,450,6.920067670369806e-07,0.035492245886958214,20,11,0.7808008642044562,COMPLETE
81,0.17110990058104936,2022-04-15 04:47:26.290077,2022-04-15 04:50:28.987539,0 days 00:03:02.697462,3,500,2.7440866748449122e-06,0.07419480313255178,18,14,0.9283837601452402,COMPLETE
90,0.17153110304034688,2022-04-15 05:15:56.199182,2022-04-15 05:19:10.730295,0 days 00:03:14.531113,10,480,1.7168934975572295e-05,0.015599005775449759,4,16,0.8282783898267883,COMPLETE
33,0.17411409949740247,2022-04-15 02:17:01.377659,2022-04-15 02:20:06.526867,0 days 00:03:05.149208,7,450,2.0068738988814942e-06,0.02109058626515434,16,6,0.9595236578987794,COMPLETE
52,0.17510138400041256,2022-04-15 03:15:18.084630,2022-04-15 03:18:20.370820,0 days 00:03:02.286190,5,480,7.148332880741629e-06,0.028037476794328203,19,7,0.9986890638499615,COMPLETE
17,0.1760349249486115,2022-04-15 01:27:47.234411,2022-04-15 01:30:52.384456,0 days 00:03:05.150045,8,360,4.178197736854618e-07,0.020243735409052003,18,15,0.9011859311494989,COMPLETE
67,0.179206413370588,2022-04-15 04:02:51.379257,2022-04-15 04:06:07.388506,0 days 00:03:16.009249,10,470,3.424808621235781e-06,0.014922437110866993,18,19,0.5779579699583937,COMPLETE
14,0.17959234083514652,2022-04-15 01:18:25.198944,2022-04-15 01:21:36.355932,0 days 00:03:11.156988,9,440,2.234537510118729e-06,0.012567118683070597,17,14,0.8102960259960738,COMPLETE
57,0.18198203577831334,2022-04-15 03:30:45.996701,2022-04-15 03:33:57.432213,0 days 00:03:11.435512,9,500,2.5046494573838088e-05,0.009421949891890331,19,13,0.9572491893881209,COMPLETE
24,0.18620223589782717,2022-04-15 01:49:34.166319,2022-04-15 01:52:38.099818,0 days 00:03:03.933499,8,410,2.6408526884564515e-07,0.010966153063259926,18,18,0.988235119804029,COMPLETE
30,0.18723547125941764,2022-04-15 02:07:52.243901,2022-04-15 02:10:55.073919,0 days 00:03:02.830018,6,410,7.303507083341157e-08,0.01639928897634627,10,14,0.7136413094899456,COMPLETE
36,0.19137511090274809,2022-04-15 02:26:16.740046,2022-04-15 02:29:23.551074,0 days 00:03:06.811028,7,420,2.0316194662388904e-07,0.010376041745766321,19,9,0.8829339919782149,COMPLETE
88,0.1917318520716983,2022-04-15 05:09:34.891869,2022-04-15 05:12:41.248910,0 days 00:03:06.357041,8,430,9.990060664169784e-06,0.008834232316009,18,18,0.8543753903414286,COMPLETE
44,0.19648451957550814,2022-04-15 02:50:57.992797,2022-04-15 02:53:56.740833,0 days 00:02:58.748036,5,210,1.188257436152521e-05,0.024851390270346736,19,6,0.9944899731711384,COMPLETE
49,0.20983065954546945,2022-04-15 03:06:07.181856,2022-04-15 03:09:11.649008,0 days 00:03:04.467152,6,460,3.311638518288506e-06,0.006580752804631888,16,12,0.9550521111323393,COMPLETE
16,0.21385256833147348,2022-04-15 01:24:42.193569,2022-04-15 01:27:47.234302,0 days 00:03:05.040733,6,430,6.910471716966159e-06,0.007114387767385434,17,13,0.6756047660542548,COMPLETE
47,0.2153636296997993,2022-04-15 03:00:01.129679,2022-04-15 03:03:03.170157,0 days 00:03:02.040478,6,420,1.201745098531765e-06,0.014386802730753897,17,10,0.3610517834376916,COMPLETE
46,0.21712131566055218,2022-04-15 02:57:00.179546,2022-04-15 03:00:01.129557,0 days 00:03:00.950011,4,490,4.33506050681253e-05,0.057418916324377824,15,8,0.2532542275627735,COMPLETE
27,0.2175990772922029,2022-04-15 01:58:46.636190,2022-04-15 02:01:50.481269,0 days 00:03:03.845079,6,440,1.0023046236706902e-08,0.006064523499322958,18,11,0.7766008329685948,COMPLETE
60,0.24948208730868204,2022-04-15 03:40:25.558448,2022-04-15 03:43:36.550953,0 days 00:03:10.992505,9,500,6.774199062860826e-06,0.018640654762005188,18,16,0.16630139359495327,COMPLETE
35,0.2501446891705277,2022-04-15 02:23:11.340878,2022-04-15 02:26:16.739918,0 days 00:03:05.399040,5,440,1.4042215370233082e-05,0.004152744677405283,16,3,0.9355161967872772,COMPLETE
20,0.2574320365089299,2022-04-15 01:37:15.063469,2022-04-15 01:40:20.631718,0 days 00:03:05.568249,9,290,0.00021635317995048127,0.0035188430825927883,19,12,0.91307957123272,COMPLETE
80,0.26625837490264753,2022-04-15 04:44:19.110521,2022-04-15 04:47:26.289945,0 days 00:03:07.179424,9,320,9.765980577310758e-06,0.002951922603436088,17,18,0.762767699549252,COMPLETE
8,0.27347148376698993,2022-04-15 00:59:52.544673,2022-04-15 01:02:53.040101,0 days 00:03:00.495428,4,340,9.234289838154196e-05,0.0314538392349953,8,7,0.16583834523780794,COMPLETE
18,0.2804594979727894,2022-04-15 01:30:52.384565,2022-04-15 01:34:07.740533,0 days 00:03:15.355968,10,390,0.0024639100354602716,0.0022159824778750096,15,10,0.425733273762967,COMPLETE
2,0.28244559141339887,2022-04-15 00:41:45.541361,2022-04-15 00:44:49.855296,0 days 00:03:04.313935,10,150,2.1771347434349084e-08,0.006527300043609047,12,5,0.3070035221515624,COMPLETE
40,0.3505474177619003,2022-04-15 02:38:37.425521,2022-04-15 02:41:41.637212,0 days 00:03:04.211691,8,340,4.858399931292602e-06,0.022385366119687115,17,18,0.07569266703993593,COMPLETE
48,0.36493151081065006,2022-04-15 03:03:03.170276,2022-04-15 03:06:07.181731,0 days 00:03:04.011455,7,430,3.294628801911271e-08,0.0011926766029403677,18,4,0.8550019401405522,COMPLETE
3,0.4531778656014728,2022-04-15 00:44:49.855401,2022-04-15 00:47:54.515651,0 days 00:03:04.660250,8,340,0.00039632461948400227,0.0008455888662467407,5,20,0.27378986389814164,COMPLETE
76,0.45639486279636604,2022-04-15 04:31:35.188170,2022-04-15 04:34:49.838132,0 days 00:03:14.649962,10,450,3.1303406172425057e-06,0.0005371860309571155,9,20,0.8744179941823553,COMPLETE
26,0.4897611232490138,2022-04-15 01:55:44.090622,2022-04-15 01:58:46.636053,0 days 00:03:02.545431,5,480,1.0119370427506034e-06,0.0005646450084939512,15,9,0.6182086887226115,COMPLETE
7,0.5407938494142539,2022-04-15 00:56:51.595882,2022-04-15 00:59:52.544569,0 days 00:03:00.948687,3,170,2.7314545050711836e-05,0.0014078533864080648,12,17,0.7984476836918599,COMPLETE
66,0.5494686831725178,2022-04-15 03:59:39.974130,2022-04-15 04:02:51.379102,0 days 00:03:11.404972,9,430,1.399302865451537e-05,0.0002986959247806885,3,14,0.8830537860116469,COMPLETE
38,0.6297646309142794,2022-04-15 02:32:31.067689,2022-04-15 02:35:35.911498,0 days 00:03:04.843809,6,470,7.656504257210194e-05,0.0001258388985111076,6,20,0.8192076678239304,COMPLETE
5,0.6363434160967931,2022-04-15 00:50:52.496889,2022-04-15 00:53:53.095442,0 days 00:03:00.598553,8,170,3.433058754024674e-08,0.00029680249310830883,13,18,0.04573548109116452,COMPLETE
79,0.6430944998599876,2022-04-15 04:41:14.341510,2022-04-15 04:44:19.110386,0 days 00:03:04.768876,10,200,0.00012235421681855703,0.00018787335617757137,10,19,0.9688990574827915,COMPLETE
58,0.6578158477780393,2022-04-15 03:33:57.432336,2022-04-15 03:37:13.364564,0 days 00:03:15.932228,10,490,2.909145607750724e-07,5.3197062086128135e-05,17,14,0.8418321835479995,COMPLETE
0,0.6686286376680415,2022-04-15 00:35:37.515162,2022-04-15 00:38:45.849657,0 days 00:03:08.334495,5,250,0.04416747215476551,9.251680652846674e-05,11,4,0.7169971135137176,COMPLETE
4,0.6805175596715839,2022-04-15 00:47:54.515754,2022-04-15 00:50:52.496777,0 days 00:02:57.981023,5,140,8.681421728907996e-08,8.460240827157142e-05,2,5,0.36181547526304014,COMPLETE
87,0.6848166573617844,2022-04-15 05:06:18.967894,2022-04-15 05:09:34.891733,0 days 00:03:15.923839,10,470,2.8402691965684923e-05,1.2640344063053204e-05,13,14,0.48556733747019354,COMPLETE
9,0.6870236037621079,2022-04-15 01:02:53.040224,2022-04-15 01:05:52.330422,0 days 00:02:59.290198,3,250,0.03171905135868642,2.9838656505814167e-05,14,2,0.5371710983350111,COMPLETE
6,0.6895610242672954,2022-04-15 00:53:53.095570,2022-04-15 00:56:51.595760,0 days 00:02:58.500190,4,170,1.4959413097218644e-07,2.131355208146249e-05,2,10,0.5757474774633882,COMPLETE
39,0.6902834885098029,2022-04-15 02:35:35.911632,2022-04-15 02:38:37.425401,0 days 00:03:01.513769,5,370,6.781237635616175e-07,7.099341967055886e-06,12,5,0.6460863004122097,COMPLETE
1,0.6903966989824393,2022-04-15 00:38:45.849765,2022-04-15 00:41:45.541255,0 days 00:02:59.691490,4,210,4.19770971707818e-05,1.337535555372057e-05,3,7,0.22427282649517724,COMPLETE
13,0.6923694923850077,2022-04-15 01:15:15.865272,2022-04-15 01:18:25.198819,0 days 00:03:09.333547,7,500,1.0657725684506156e-06,1.257358051574261e-06,20,12,0.9800928136205064,COMPLETE
29,0.6928472016358792,2022-04-15 02:04:52.956743,2022-04-15 02:07:52.243778,0 days 00:02:59.287035,8,110,4.034928179192527e-06,2.07814751910191e-06,8,16,0.4747465953991629,COMPLETE
