iteration,logloss,datetime_start,datetime_complete,duration,depth,n_estimators,l2_leaf_reg,learning_rate,min_data_in_leaf,one_hot_max_size,scale_pos_weight,state
66,0.1634926385168742,2022-05-14 12:54:19.849851,2022-05-14 12:55:48.972362,0 days 00:01:29.122511,8.0,440.0,0.05472252124954553,0.05617715366597061,14.0,11.0,0.9467774430786942,COMPLETE
43,0.16357476720937605,2022-05-14 12:22:50.828245,2022-05-14 12:24:11.261228,0 days 00:01:20.432983,10.0,340.0,0.0013784977139131467,0.09844601493804894,3.0,19.0,0.7852762092831761,COMPLETE
83,0.1641307902354285,2022-05-14 13:17:59.717360,2022-05-14 13:19:18.968580,0 days 00:01:19.251220,9.0,450.0,0.0184304597243856,0.04350092504275396,14.0,4.0,0.9089535593608614,COMPLETE
32,0.1641959256250461,2022-05-14 11:48:33.343069,2022-05-14 11:49:48.250689,0 days 00:01:14.907620,10.0,250.0,0.0015505476256806486,0.07575702591291153,3.0,15.0,0.8992610135459319,COMPLETE
17,0.16433800921456967,2022-05-14 11:29:31.621278,2022-05-14 11:30:45.149243,0 days 00:01:13.527965,9.0,280.0,0.00043903787136352813,0.08612858038735488,2.0,18.0,0.8882179927308227,COMPLETE
27,0.16448241082548923,2022-05-14 11:42:15.535555,2022-05-14 11:43:30.225772,0 days 00:01:14.690217,9.0,330.0,0.0019053807978481857,0.09734984916484911,11.0,5.0,0.7690737508771315,COMPLETE
70,0.16461796627805492,2022-05-14 13:00:19.890463,2022-05-14 13:01:51.544200,0 days 00:01:31.653737,9.0,470.0,0.05184623597451577,0.03928588225290977,15.0,13.0,0.8954970663057658,COMPLETE
47,0.16469348741121048,2022-05-14 12:28:08.409545,2022-05-14 12:29:29.106707,0 days 00:01:20.697162,10.0,390.0,9.3650748032108e-06,0.09868764751777487,3.0,19.0,0.7141352780389578,COMPLETE
90,0.16471141876505763,2022-05-14 14:07:34.709598,2022-05-14 14:08:51.733362,0 days 00:01:17.023764,8.0,480.0,3.9256464757840395e-07,0.04560189022783162,17.0,6.0,0.9271106933059338,COMPLETE
99,0.16527239953133724,2022-05-14 14:19:10.643367,2022-05-14 14:20:27.698358,0 days 00:01:17.054991,8.0,470.0,3.588012382722378e-08,0.04878389205319234,17.0,4.0,0.8233078231857098,COMPLETE
5,0.16579569142611592,2022-05-14 11:14:50.824801,2022-05-14 11:16:05.124171,0 days 00:01:14.299370,8.0,420.0,4.407216982403931e-08,0.05432400747204379,13.0,20.0,0.8049845041498088,COMPLETE
33,0.16585038944856387,2022-05-14 11:49:48.250789,2022-05-14 11:51:01.246470,0 days 00:01:12.995681,10.0,180.0,0.0017541634422829464,0.09016007956313421,7.0,15.0,0.9437441565410354,COMPLETE
53,0.166264446122829,2022-05-14 12:35:54.760547,2022-05-14 12:37:11.791225,0 days 00:01:17.030678,10.0,230.0,0.0014175143125964651,0.06597622267634283,5.0,14.0,0.8357462456656414,COMPLETE
52,0.1662746836921315,2022-05-14 12:34:36.872035,2022-05-14 12:35:54.760421,0 days 00:01:17.888386,10.0,260.0,0.004298116301772076,0.0494402097552869,3.0,17.0,0.9315688482442459,COMPLETE
42,0.1666723698478592,2022-05-14 12:21:34.675379,2022-05-14 12:22:50.828101,0 days 00:01:16.152722,9.0,290.0,0.00032340652931396764,0.08244519723319269,2.0,19.0,0.8783157377191093,COMPLETE
56,0.1675352704499003,2022-05-14 12:39:51.021049,2022-05-14 12:41:12.015895,0 days 00:01:20.994846,9.0,370.0,0.036681056904615914,0.0366519761081428,14.0,19.0,0.8580183998005011,COMPLETE
