iteration,logloss,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,min_gain_to_split,n_estimators,num_leaves,subsample,state
99,0.15468470164049042,2022-04-14 18:05:48.177659,2022-04-14 18:09:56.757358,0 days 00:04:08.579699,3,0.5461067007947543,0.0014129669792261438,2.794851980783841e-06,0.0629000599809766,10,470,0.7214300535960205,480,880,0.682980700988268,COMPLETE
86,0.15484971052476385,2022-04-14 17:13:39.184545,2022-04-14 17:17:41.244942,0 days 00:04:02.060397,4,0.5302509616596545,0.04736502460165722,2.7968103978204297e-06,0.0643315008076424,11,440,0.35735464708266274,390,840,0.6595406347162258,COMPLETE
87,0.15491578661944558,2022-04-14 17:17:41.245088,2022-04-14 17:21:54.744638,0 days 00:04:13.499550,3,0.5377873856976826,0.04601534915985992,6.051149909542474e-06,0.0686464474940758,11,460,0.30956373265589576,460,840,0.6760698385312365,COMPLETE
88,0.15504021867483145,2022-04-14 17:21:54.744796,2022-04-14 17:26:01.191323,0 days 00:04:06.446527,3,0.5773668978080405,0.006812250065382257,1.3778480162853613e-05,0.0708073334240509,10,460,0.24822913483528308,470,800,0.6586095653985372,COMPLETE
52,0.15505945813927255,2022-04-14 14:57:11.700634,2022-04-14 15:01:27.101309,0 days 00:04:15.400675,5,0.4479350975412581,0.02156355255960302,8.284164160713151e-08,0.052184200301395534,12,410,0.180340834634334,430,960,0.5543865971083868,COMPLETE
95,0.15506213323259221,2022-04-14 17:49:50.638063,2022-04-14 17:54:03.491923,0 days 00:04:12.853860,4,0.5394360793555699,0.0014795338654859365,4.568219582480944e-06,0.06650642352630248,10,450,1.1298644879826483,500,800,0.7190363649079893,COMPLETE
45,0.15509250077787234,2022-04-14 14:27:13.519450,2022-04-14 14:31:29.724170,0 days 00:04:16.204720,6,0.43186936020543115,0.09542184404316262,3.6923305174039706e-06,0.057078205183430056,12,470,0.8288212016295033,470,880,0.5292535596988739,COMPLETE
68,0.15513815285013202,2022-04-14 16:01:07.381913,2022-04-14 16:05:17.813198,0 days 00:04:10.431285,4,0.4476453838590049,0.0033112189918349595,2.4465272458537044e-06,0.0523869697922876,11,320,0.5123448305685718,410,980,0.6201703657806694,COMPLETE
92,0.15517993118175893,2022-04-14 17:37:53.411973,2022-04-14 17:41:58.473544,0 days 00:04:05.061571,3,0.5635567575404137,0.014349848235350697,3.276633106411879e-06,0.08117401259108312,10,440,0.7708032853444333,460,860,0.6573616716219695,COMPLETE
76,0.15520291889925825,2022-04-14 16:32:35.713245,2022-04-14 16:36:37.822045,0 days 00:04:02.108800,4,0.44628479864406156,0.07861578175297843,5.918290476754398e-07,0.05983617263224124,10,410,1.0472331318582833,450,920,0.5660224546456818,COMPLETE
51,0.1552197754166457,2022-04-14 14:52:57.020366,2022-04-14 14:57:11.700505,0 days 00:04:14.680139,5,0.4444755575108037,0.09321065818259121,1.1134276910094255e-07,0.052180415892045216,12,420,0.14272885440749494,420,960,0.5483447980858062,COMPLETE
48,0.15523380670314768,2022-04-14 14:39:57.546936,2022-04-14 14:44:16.730547,0 days 00:04:19.183611,6,0.4386808458810682,0.09294657887403569,5.749822897997554e-07,0.05016935995190004,12,420,0.1917693389426598,410,980,0.58053765935076,COMPLETE
93,0.15528939732561084,2022-04-14 17:41:58.473688,2022-04-14 17:46:02.911277,0 days 00:04:04.437589,3,0.5602562546295108,0.013877937466180108,3.072941163872749e-06,0.07715522795240871,10,440,0.8156047468864779,460,840,0.6554093450585502,COMPLETE
49,0.1552970291839662,2022-04-14 14:44:16.730678,2022-04-14 14:48:40.238514,0 days 00:04:23.507836,6,0.4319212322656626,0.08244139734195967,8.309973470896855e-07,0.04740431018841578,12,420,0.24801195287721953,410,1000,0.5633003352814795,COMPLETE
46,0.15533401372317168,2022-04-14 14:31:29.724289,2022-04-14 14:35:42.231543,0 days 00:04:12.507254,6,0.4378415645030134,0.09961577717615953,1.81676518330895e-06,0.05280240926864536,12,410,0.5549845380386695,430,960,0.5259537245334405,COMPLETE
62,0.15541182103972537,2022-04-14 15:36:16.837408,2022-04-14 15:40:20.631570,0 days 00:04:03.794162,5,0.494456851632492,0.024155741260887223,4.699730317356595e-07,0.05440512496051278,12,410,1.5474140390555053,400,940,0.5548330759383597,COMPLETE
83,0.1554136062397776,2022-04-14 17:01:40.153490,2022-04-14 17:05:58.073063,0 days 00:04:17.919573,5,0.4401895131026493,0.07014821736555014,5.794384989809824e-07,0.04021379964603644,12,390,1.3759691961567406,450,1000,0.5178987420067596,COMPLETE
54,0.1554234937091486,2022-04-14 15:05:56.040172,2022-04-14 15:09:59.389738,0 days 00:04:03.349566,5,0.48731666159537745,0.09547513080900118,1.1959769343624874e-07,0.056261780407611456,12,400,1.6231691693197214,400,940,0.5484365227614999,COMPLETE
47,0.15542463789404484,2022-04-14 14:35:42.231667,2022-04-14 14:39:57.546782,0 days 00:04:15.315115,6,0.434542569373427,0.009814857001846323,9.64548853587216e-07,0.05619758930453278,12,420,0.39440331450021293,430,1000,0.526858172084693,COMPLETE
61,0.1554346623740412,2022-04-14 15:32:13.678608,2022-04-14 15:36:16.837280,0 days 00:04:03.158672,5,0.4823799014142498,0.08850631635826878,1.230007990119722e-07,0.05393054455239952,12,400,1.7670889152973566,410,920,0.5556567252532868,COMPLETE
72,0.1554628279083881,2022-04-14 16:16:46.696356,2022-04-14 16:20:59.880969,0 days 00:04:13.184613,5,0.42860199329038495,0.014031839924885145,4.794480399529447e-08,0.059410237164986834,12,330,0.49168913174109485,420,1000,0.5395528300666012,COMPLETE
80,0.15554404484543596,2022-04-14 16:49:03.988605,2022-04-14 16:53:10.873694,0 days 00:04:06.885089,4,0.4181455259583466,0.0007760717480124798,7.61678708754963e-07,0.06893643288570588,11,450,1.080650093845533,430,920,0.6186083223807528,COMPLETE
71,0.15560376444312854,2022-04-14 16:12:34.709167,2022-04-14 16:16:46.696219,0 days 00:04:11.987052,3,0.44039385314741747,0.04688431564227313,8.074543289938516e-07,0.0448342664943371,12,420,1.1882966276932376,400,940,0.5691833392683256,COMPLETE
78,0.15563635439923443,2022-04-14 16:40:52.896792,2022-04-14 16:44:56.304126,0 days 00:04:03.407334,3,0.42400785894382437,0.009770837044902633,6.757592071365088e-06,0.0673879086737511,10,270,0.5824981831249386,440,980,0.5368427273005237,COMPLETE
81,0.1557379642982741,2022-04-14 16:53:10.873853,2022-04-14 16:57:17.224954,0 days 00:04:06.351101,5,0.4553921469620095,0.027381912981572314,1.7675273288021255e-07,0.05014358766318979,12,410,1.7007681406324373,400,960,0.5607958687077255,COMPLETE
96,0.15587047510376797,2022-04-14 17:54:03.492065,2022-04-14 17:57:51.477153,0 days 00:03:47.985088,4,0.5999124218176476,0.001704650489571679,5.375593580279399e-06,0.07441002896663174,10,480,2.28418201709066,500,780,0.7023395293884421,COMPLETE
85,0.1559408561132491,2022-04-14 17:09:59.584377,2022-04-14 17:13:39.184393,0 days 00:03:39.600016,5,0.41251730183791224,0.09971774201442313,5.314635327826704e-08,0.09946298997312056,7,420,0.8906907668141272,490,980,0.6031400373599205,COMPLETE
74,0.15603990651620595,2022-04-14 16:25:07.626224,2022-04-14 16:29:09.444113,0 days 00:04:01.817889,5,0.5072580239733927,0.06673844515206116,2.2290561709384795e-07,0.03849899990491508,11,180,1.65303862527399,380,700,0.5474210995615768,COMPLETE
43,0.1561215806527515,2022-04-14 14:18:42.835458,2022-04-14 14:22:58.625674,0 days 00:04:15.790216,7,0.4025622643441513,0.06226376068357747,6.709225254491184e-05,0.07828589182410559,12,480,0.824894455504274,480,880,0.5018435379483119,COMPLETE
39,0.15626562322720566,2022-04-14 14:02:16.618996,2022-04-14 14:06:25.451903,0 days 00:04:08.832907,7,0.41903176961151134,1.88749164324996e-05,0.03745933470180209,0.09614378061333641,11,500,0.7970484339887891,460,860,0.5260108507295651,COMPLETE
94,0.1563860044699913,2022-04-14 17:46:02.911430,2022-04-14 17:49:50.637912,0 days 00:03:47.726482,3,0.5179868590273089,0.0024311746245194318,1.2367204086571406e-05,0.09628505574829174,9,470,1.967406371481993,470,860,0.6374343727873866,COMPLETE
41,0.15647506983558324,2022-04-14 14:10:29.105778,2022-04-14 14:14:37.852429,0 days 00:04:08.746651,7,0.41114914719433987,0.007757107645221625,8.16024118787732e-05,0.07866272715263109,12,470,0.6679284100151589,480,880,0.5052389327767821,COMPLETE
91,0.15649631674000453,2022-04-14 17:33:54.482548,2022-04-14 17:37:53.411831,0 days 00:03:58.929283,3,0.5729333326137498,0.046933568789327224,1.5769986954879803e-05,0.0356883660790133,9,460,0.355110536895325,440,800,0.6764497840329591,COMPLETE
64,0.15653988477145148,2022-04-14 15:44:48.240487,2022-04-14 15:48:49.903203,0 days 00:04:01.662716,5,0.429652001396989,0.011724296676754642,3.831848107837093e-06,0.03922670495163849,11,350,2.087566095306757,380,940,0.5775005162924444,COMPLETE
44,0.15672250524886613,2022-04-14 14:22:58.625820,2022-04-14 14:27:13.519331,0 days 00:04:14.893511,7,0.4009041080085364,0.04528829794666486,4.464909909934411e-06,0.0891006203575886,12,470,0.8758105829046535,480,900,0.5022133365976911,COMPLETE
40,0.1569241751068087,2022-04-14 14:06:25.452032,2022-04-14 14:10:29.105650,0 days 00:04:03.653618,7,0.4066677734498611,0.003523087374164802,0.00038717781717670423,0.09848748975775834,12,480,0.7269623649124488,470,860,0.5274782517125587,COMPLETE
42,0.15705142619137258,2022-04-14 14:14:37.852553,2022-04-14 14:18:42.835325,0 days 00:04:04.982772,7,0.40239590653398505,0.09905202995953,6.710798704855543e-05,0.09051962996155649,12,480,1.6241546363636525,480,880,0.5019023117565647,COMPLETE
79,0.15723012212487358,2022-04-14 16:44:56.304268,2022-04-14 16:49:03.988463,0 days 00:04:07.684195,4,0.47418473912577314,0.05813639576595508,1.4304006741395555e-08,0.03259703713992838,11,430,2.9752209805548016,450,860,0.5907650386754131,COMPLETE
70,0.15741704065022494,2022-04-14 16:09:07.932468,2022-04-14 16:12:34.709032,0 days 00:03:26.776564,4,0.4521775905388381,0.0020153588269177145,1.753224221152779e-05,0.06849567935213373,11,310,2.5783665605392327,210,900,0.583829777437344,COMPLETE
69,0.15742330905077895,2022-04-14 16:05:17.813333,2022-04-14 16:09:07.932324,0 days 00:03:50.118991,4,0.8570393488427458,0.004131397455917904,2.001814735657467e-06,0.03363249332914849,11,220,0.4804311834565399,280,980,0.6216718984037969,COMPLETE
27,0.15757209696167512,2022-04-14 13:17:32.745060,2022-04-14 13:21:17.948332,0 days 00:03:45.203272,8,0.5477349771291176,0.00010316155817876566,0.006411305040498338,0.037048242987065994,11,500,4.1510377975621235,370,400,0.6446551164823808,COMPLETE
19,0.15807658930307486,2022-04-14 12:46:07.728087,2022-04-14 12:50:15.536691,0 days 00:04:07.808604,8,0.5369733717912529,1.3468896055894844e-08,0.010711735724354507,0.02626506473816091,11,380,4.9531954393517035,500,400,0.6402324419551007,COMPLETE
7,0.158090807004404,2022-04-14 12:01:07.594120,2022-04-14 12:05:39.673795,0 days 00:04:32.079675,4,0.5899311061273707,3.371436183462961e-05,0.041880830751938894,0.019731802911216848,11,310,0.1489204428345281,460,540,0.8674823749130746,COMPLETE
22,0.1582466445175987,2022-04-14 12:58:14.903160,2022-04-14 13:02:09.672698,0 days 00:03:54.769538,8,0.6178517789455877,1.6468531219348677e-08,0.09947401253370726,0.029328963230501777,9,500,4.897505462851711,450,460,0.6191589014351815,COMPLETE
16,0.15834251266104668,2022-04-14 12:35:33.913235,2022-04-14 12:38:53.934236,0 days 00:03:20.021001,5,0.5145222796276848,1.4313053006003783e-06,0.09851596252875443,0.09556720554796799,9,290,4.915586776918225,230,440,0.7026978614611311,COMPLETE
32,0.15834853384258818,2022-04-14 13:35:47.312140,2022-04-14 13:39:39.418712,0 days 00:03:52.106572,7,0.6027913567562445,3.606160218833199e-06,0.005933765285493233,0.030565565703269505,10,500,6.322405963617971,470,520,0.6127062289723588,COMPLETE
