iteration,logloss,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,min_gain_to_split,n_estimators,num_leaves,subsample,state
55,0.15792562808172186,2022-05-13 22:40:15.907790,2022-05-13 22:42:50.108167,0 days 00:02:34.200377,4.0,0.7172569032407652,8.984954088643119e-07,0.0007162729507773016,0.0690521108640442,10.0,390.0,0.6516025655023442,310.0,640.0,0.6068440373158923,COMPLETE
89,0.158032066155338,2022-05-14 02:29:12.821604,2022-05-14 02:31:23.497717,0 days 00:02:10.676113,3.0,0.6303466661394317,3.182051778651009e-08,3.0948830352137596e-05,0.036997368913505246,12.0,180.0,2.3541239572967236,470.0,300.0,0.5146695731422866,COMPLETE
82,0.158119401976888,2022-05-14 02:14:52.196751,2022-05-14 02:16:54.161714,0 days 00:02:01.964963,3.0,0.655002316354967,1.9276599211396146e-08,0.00020368039091400253,0.035087045436353964,12.0,190.0,1.5258920179070283,430.0,140.0,0.5184639745429457,COMPLETE
80,0.15819052839894338,2022-05-14 02:10:32.293436,2022-05-14 02:12:34.812351,0 days 00:02:02.518915,3.0,0.655742217036801,8.469166719299368e-08,0.000477898274179998,0.03887087262920637,12.0,160.0,2.2468187031177007,470.0,120.0,0.522943689887612,COMPLETE
64,0.15821894429644906,2022-05-13 23:04:23.675693,2022-05-13 23:07:05.304133,0 days 00:02:41.628440,4.0,0.690034007635183,1.0911729651775132e-08,0.0019138294808044832,0.06712482721058116,11.0,290.0,0.8406768226362534,390.0,240.0,0.5057284056552106,COMPLETE
62,0.15828418974142555,2022-05-13 22:58:42.323233,2022-05-13 23:01:34.084839,0 days 00:02:51.761606,4.0,0.6893554447559929,6.334029352841129e-08,0.0011313121247407036,0.028036733524082015,11.0,290.0,1.393942525402052,450.0,260.0,0.533757195568672,COMPLETE
98,0.15830311886061593,2022-05-14 02:48:19.241482,2022-05-14 02:50:27.433871,0 days 00:02:08.192389,3.0,0.6118006269597219,3.2858078691682586e-07,0.00012804431219988761,0.027763495310432363,11.0,140.0,3.379959493676754e-05,480.0,180.0,0.5114285480895198,COMPLETE
53,0.15833851706057608,2022-05-13 22:35:01.130654,2022-05-13 22:37:38.860745,0 days 00:02:37.730091,4.0,0.7153587416118342,7.580908534093857e-06,0.00016263047794608533,0.05844185729587685,10.0,390.0,0.6675713532509744,270.0,780.0,0.9218248580453046,COMPLETE
51,0.1585529569537948,2022-05-13 22:29:55.997110,2022-05-13 22:32:29.419799,0 days 00:02:33.422689,5.0,0.7171646609686314,6.513025053416146e-06,4.564494228415768e-05,0.059406131957003415,10.0,450.0,2.593674070983595,280.0,820.0,0.8675759933641515,COMPLETE
44,0.15875245765489987,2022-05-13 22:12:05.259177,2022-05-13 22:14:37.412531,0 days 00:02:32.153354,6.0,0.7185271337551753,0.0007398885774328968,7.17688458536617e-07,0.059513731271191736,9.0,390.0,1.1649925967618229,280.0,800.0,0.8959594299072936,COMPLETE
