iteration,logloss,datetime_start,datetime_complete,duration,depth,n_estimators,l2_leaf_reg,learning_rate,min_data_in_leaf,one_hot_max_size,scale_pos_weight,state
73,0.1644449629904522,2022-05-14 12:55:44.973621,2022-05-14 12:57:23.069184,0 days 00:01:38.095563,9.0,410.0,0.09133948372719952,0.04374236832672652,20.0,6.0,0.8149454825656274,COMPLETE
43,0.16444936305164645,2022-05-14 11:36:21.021771,2022-05-14 11:38:00.786903,0 days 00:01:39.765132,10.0,430.0,4.8367594283029954e-08,0.05256986785085688,19.0,9.0,0.7937481338493744,COMPLETE
42,0.16453326699880302,2022-05-14 11:34:44.344140,2022-05-14 11:36:21.021664,0 days 00:01:36.677524,10.0,330.0,7.545355387736924e-08,0.052557946892046695,17.0,9.0,0.8066480358646778,COMPLETE
35,0.1645580747265839,2022-05-14 11:23:30.883579,2022-05-14 11:25:08.863418,0 days 00:01:37.979839,10.0,380.0,2.4210962371096422e-08,0.039726195549670405,19.0,15.0,0.8593029446458695,COMPLETE
32,0.16471008912287707,2022-05-14 11:18:37.662018,2022-05-14 11:20:14.711800,0 days 00:01:37.049782,10.0,300.0,1.11691448360045e-07,0.05269237275415707,19.0,10.0,0.8627724973433224,COMPLETE
14,0.16495555777417642,2022-05-14 04:04:56.969815,2022-05-14 04:06:41.254867,0 days 00:01:44.285052,8.0,240.0,0.00010173919371688606,0.09828090843545367,20.0,8.0,0.7759200191053359,COMPLETE
92,0.16522031532212184,2022-05-14 13:26:55.684408,2022-05-14 13:28:35.973955,0 days 00:01:40.289547,9.0,480.0,0.01696600783615485,0.032306148122249446,18.0,8.0,0.8710709568534813,COMPLETE
82,0.16535595308847534,2022-05-14 13:10:27.227264,2022-05-14 13:12:04.799408,0 days 00:01:37.572144,8.0,450.0,0.09946642506319152,0.03804492450523793,5.0,5.0,0.9977452684903119,COMPLETE
53,0.1658178752467282,2022-05-14 12:23:15.827845,2022-05-14 12:24:54.893696,0 days 00:01:39.065851,10.0,340.0,4.561943027583474e-08,0.05085991856389418,19.0,9.0,0.8743478134340332,COMPLETE
68,0.1661028743921011,2022-05-14 12:47:41.240787,2022-05-14 12:49:16.504606,0 days 00:01:35.263819,7.0,360.0,0.01726517727727537,0.07396438724380243,20.0,4.0,0.7123540526930129,COMPLETE
62,0.16650148250985294,2022-05-14 12:37:58.397678,2022-05-14 12:39:35.167851,0 days 00:01:36.770173,8.0,390.0,0.06192383123893238,0.0989918663190812,20.0,2.0,0.5861181187930643,COMPLETE
33,0.166631537620678,2022-05-14 11:20:14.711914,2022-05-14 11:21:51.452756,0 days 00:01:36.740842,10.0,320.0,7.903904875325208e-08,0.03753953644331745,16.0,10.0,0.8433997973866786,COMPLETE
78,0.16674333111042156,2022-05-14 13:03:57.871931,2022-05-14 13:05:33.839923,0 days 00:01:35.967992,7.0,440.0,0.009244165047669329,0.08088037106975565,20.0,3.0,0.6276020876389953,COMPLETE
76,0.16691172356787726,2022-05-14 13:00:40.458330,2022-05-14 13:02:17.523067,0 days 00:01:37.064737,8.0,440.0,0.04432016153839226,0.03417593087636275,18.0,5.0,0.8915741504403406,COMPLETE
31,0.1671374695505156,2022-05-14 11:16:59.836866,2022-05-14 11:18:37.661866,0 days 00:01:37.825000,10.0,310.0,1.22803169066964e-07,0.03899924017626825,16.0,10.0,0.84390446875043,COMPLETE
71,0.16758536532525567,2022-05-14 12:52:32.174066,2022-05-14 12:54:08.847210,0 days 00:01:36.673144,8.0,420.0,0.0024974932467247664,0.09993680538359703,19.0,5.0,0.5619743543912025,COMPLETE
12,0.16773900053064703,2022-05-14 04:01:25.128359,2022-05-14 04:03:09.976904,0 days 00:01:44.848545,8.0,280.0,9.439680669191571e-07,0.08728210653449066,20.0,7.0,0.6418858135943284,COMPLETE
70,0.16805733109671986,2022-05-14 12:50:52.956542,2022-05-14 12:52:32.173921,0 days 00:01:39.217379,9.0,450.0,0.013272528903367057,0.02865481631493781,18.0,3.0,0.7691757222817276,COMPLETE
99,0.16868585451631,2022-05-14 13:38:33.890930,2022-05-14 13:40:13.138433,0 days 00:01:39.247503,9.0,430.0,0.00957080729330344,0.0251129360675183,18.0,5.0,0.9506029393955394,COMPLETE
10,0.16887174155888277,2022-05-14 03:57:57.191179,2022-05-14 03:59:40.918972,0 days 00:01:43.727793,7.0,410.0,1.4075998143616776e-06,0.05496389949393905,18.0,8.0,0.6646569690051105,COMPLETE
50,0.16892547735156174,2022-05-14 12:18:21.816067,2022-05-14 12:20:01.878262,0 days 00:01:40.062195,9.0,490.0,6.147273647082085e-08,0.021990501413357885,13.0,19.0,0.890447604884125,COMPLETE
22,0.16902962357194237,2022-05-14 11:01:43.023217,2022-05-14 11:04:35.720970,0 days 00:02:52.697753,8.0,290.0,5.554620024146122e-06,0.07747516600441309,19.0,7.0,0.6212727801683974,COMPLETE
65,0.16972176221042765,2022-05-14 12:42:49.778752,2022-05-14 12:44:27.573524,0 days 00:01:37.794772,9.0,370.0,0.02623543611336293,0.031196284928522795,18.0,5.0,0.7438025606301257,COMPLETE
89,0.17100402579708607,2022-05-14 13:21:58.494221,2022-05-14 13:23:37.044962,0 days 00:01:38.550741,9.0,430.0,0.013769959100425251,0.020951661803449314,17.0,8.0,0.8996633806682215,COMPLETE
45,0.17147648130647425,2022-05-14 11:39:32.663605,2022-05-14 11:41:12.528154,0 days 00:01:39.864549,10.0,450.0,2.880559943985416e-08,0.024493721996590334,17.0,17.0,0.6940859437788167,COMPLETE
51,0.17150800923712062,2022-05-14 12:20:01.878397,2022-05-14 12:21:35.760312,0 days 00:01:33.881915,4.0,420.0,5.079279934232518e-07,0.060728027169457535,17.0,12.0,0.9683360603816227,COMPLETE
56,0.1715876069589542,2022-05-14 12:28:13.760812,2022-05-14 12:29:50.783653,0 days 00:01:37.022841,9.0,360.0,1.7856866300558024e-08,0.027741784204130433,18.0,6.0,0.7601944939560673,COMPLETE
5,0.17184939600861773,2022-05-14 03:49:23.758782,2022-05-14 03:51:09.281336,0 days 00:01:45.522554,7.0,420.0,3.811861905370194e-08,0.028495296754818305,16.0,13.0,0.9007037272947487,COMPLETE
44,0.1719141529868247,2022-05-14 11:38:00.787010,2022-05-14 11:39:32.663481,0 days 00:01:31.876471,4.0,430.0,5.016665391823222e-08,0.05823522337934731,18.0,9.0,0.9312867253932466,COMPLETE
72,0.17365696188450205,2022-05-14 12:54:08.847334,2022-05-14 12:55:44.973494,0 days 00:01:36.126160,8.0,380.0,0.027689466952357685,0.06868472199367831,19.0,7.0,0.49044344925108113,COMPLETE
18,0.17380175840655676,2022-05-14 04:11:54.533147,2022-05-14 04:13:37.525157,0 days 00:01:42.992010,9.0,340.0,0.0008917653402532859,0.09040814995849816,15.0,6.0,0.46876506148727715,COMPLETE
80,0.17592325234162348,2022-05-14 13:07:13.442667,2022-05-14 13:08:49.974265,0 days 00:01:36.531598,8.0,420.0,0.03908357634255171,0.01759668626216606,10.0,8.0,0.9275386652840394,COMPLETE
34,0.17621431492076658,2022-05-14 11:21:51.452872,2022-05-14 11:23:30.883449,0 days 00:01:39.430577,10.0,430.0,9.364906523323747e-08,0.01466004469591166,14.0,11.0,0.7481302231743054,COMPLETE
97,0.1766454717599299,2022-05-14 13:35:14.953135,2022-05-14 13:36:54.248893,0 days 00:01:39.295758,9.0,440.0,0.03193015551933378,0.013898562213214125,16.0,8.0,0.9185821558949401,COMPLETE
67,0.17724961991353164,2022-05-14 12:46:03.720826,2022-05-14 12:47:41.240665,0 days 00:01:37.519839,8.0,470.0,0.005022402803503454,0.018593508245436933,20.0,7.0,0.6738139026461549,COMPLETE
41,0.1807525106082105,2022-05-14 11:33:09.600477,2022-05-14 11:34:44.344033,0 days 00:01:34.743556,9.0,350.0,0.00046867664037445584,0.014362109450363083,2.0,12.0,0.8751496416196856,COMPLETE
54,0.18236463533429387,2022-05-14 12:24:54.893831,2022-05-14 12:26:36.772948,0 days 00:01:41.879117,10.0,440.0,1.1532529503147607e-07,0.011539672342212665,20.0,11.0,0.658539519985122,COMPLETE
28,0.18402608309942892,2022-05-14 11:12:23.707885,2022-05-14 11:13:55.638298,0 days 00:01:31.930413,9.0,130.0,8.141893317726527e-07,0.040309059043776595,18.0,4.0,0.6741904884049708,COMPLETE
81,0.18458256481214808,2022-05-14 13:08:49.974393,2022-05-14 13:10:27.227132,0 days 00:01:37.252739,9.0,390.0,0.001331862499240527,0.01103997667339894,19.0,6.0,0.8360505734636148,COMPLETE
